image,tot_root_length,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals,tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle
sim-15-0.6-0.01-0.6-4-1.3-0.1-5-20.rsml,546.53,6,217,36.736,0.979,0.366,20,315,16.306,0.728,66.102
sim-15-1.5-0.01-0.6-4-1.3-0.75-5-15.rsml,16607.455,18,2118,118.084,1.185,0.308,386,14287,37.518,0.74,58.744
sim-15-1.5-0.01-0.3-4-1.3-0.3-2-15.rsml,2575.91,16,1041,65.638,1.592,0.349,114,1471,13.383,0.699,65.194
sim-15-0.6-0.01-0.8-4-1.3-0.55-4-20.rsml,11429.194,9,991,110.622,0.705,0.289,204,10332,51.145,0.571,61.958
sim-15-0.6-0.01-0.1-4-1.3-0.75-4-15.rsml,2423.476,7,1094,156.793,3.502,0.247,104,1269,12.749,0.65,66.055
sim-15-0.8-0.01-0.8-4-1.3-0.6-2-20.rsml,15675.196,13,1294,100.037,0.712,0.312,285,14227,50.438,0.573,58.329
sim-15-0.5-0.01-0.8-4-1.3-0.15-5-15.rsml,194.909,4,107,27.534,0.768,0.434,7,82,12.11,0.738,45.476
sim-15-1.2-0.01-0.7-4-1.3-0.9-1-20.rsml,26011.982,20,2352,118.249,0.869,0.295,456,23427,51.857,0.629,58.113
sim-15-0.7-0.01-0.7-4-1.3-0.55-3-15.rsml,6102.216,8,837,105.155,1.528,0.311,134,5188,39.261,1.103,59.898
sim-15-1-0.01-0.8-4-1.3-0.75-1-10.rsml,3219.077,8,620,77.979,1.653,0.317,86,2549,30.177,1.277,54.003
sim-15-0.9-0.01-0.7-4-1.3-0.7-3-10.rsml,1227.591,7,391,56.44,1.797,0.298,46,806,18.098,1.246,59.961
sim-15-1.2-0.01-0.7-4-1.3-0.35-3-5.rsml,24.46,2,23,12.23,0.643,0,0,0,0,0,0
sim-15-0.9-0.01-0.8-4-1.3-0.45-3-10.rsml,582.175,6,226,38.236,1.268,0.389,22,341,16.035,1.016,53.846
sim-15-1.5-0.01-0.7-4-1.3-0.5-4-5.rsml,52.892,3,51,17.631,0.872,0,0,0,0,0,0
sim-15-0.8-0.01-0.2-4-1.3-0.85-2-15.rsml,6645.894,10,1697,170.216,3.452,0.307,228,4821,21.683,0.91,57.044
sim-15-1.4-0.01-0.8-4-1.3-0.7-1-5.rsml,76.058,4,73,19.015,1.212,0,0,0,0,0,0
sim-15-1-0.01-0.4-4-1.3-0.6-1-15.rsml,9656.002,12,1663,138.952,2.447,0.279,246,7859,32.474,1.119,58.019
sim-15-1-0.01-0.2-4-1.3-0.45-4-20.rsml,19334.193,17,3264,192.492,3,0.274,521,15796,30.829,0.863,59.2
sim-15-0.5-0.01-0.4-4-1.3-0.95-5-15.rsml,9062.14,6,1134,189.591,2.577,0.311,195,7821,40.639,1.094,57.127
sim-15-0.9-0.01-0.6-4-1.3-0.2-3-20.rsml,6080.397,13,1065,82.485,1.905,0.311,169,4919,29.634,1.294,60.192
sim-15-1.4-0.01-0.6-4-1.3-0.8-5-10.rsml,3354.343,11,863,78.96,2.036,0.291,107,2429,23.232,1.257,64.295
sim-15-0.7-0.01-0.7-4-1.3-0.55-5-15.rsml,6349.192,8,811,101.8,1.413,0.33,138,5463,40.107,1.014,59.668
sim-15-1-0.01-0.3-4-1.3-0.7-3-15.rsml,9219.21,12,1901,159.034,2.683,0.303,273,7166,26.779,0.976,59.728
sim-15-1.1-0.01-0.1-4-1.3-0.7-2-15.rsml,5151.167,14,2099,150.459,3.685,0.329,215,2942,14.162,0.716,63.482
sim-15-1.3-0.01-0.2-4-1.3-0.1-2-15.rsml,138.01,7,135,19.716,0.619,0,0,0,0,0,0
sim-15-1.3-0.01-0.5-4-1.3-0.2-1-15.rsml,1217.87,13,501,39.071,1.059,0.37,50,686,14.199,0.702,67.722
sim-15-1.2-0.01-0.2-4-1.3-0.4-3-10.rsml,400.51,8,320,40.431,1.225,0.416,10,72,7.707,0.484,57.902
sim-15-0.9-0.01-0.7-4-1.3-0.5-2-20.rsml,16904.525,14,1652,118.39,0.989,0.311,329,15078,46.344,0.713,56.474
sim-15-1.5-0.01-0.3-4-1.3-0.45-5-15.rsml,5882.729,18,1703,95.238,2.308,0.348,211,4067,19.756,0.913,61.768
sim-15-0.8-0.01-0.5-4-1.3-0.5-2-5.rsml,14.993,1,14,14.993,0.862,0,0,0,0,0,0
sim-15-1-0.01-0.7-4-1.3-1-5-20.rsml,25251.064,17,2166,127.873,0.857,0.302,423,22863,54.556,0.61,57.976
sim-15-0.5-0.01-0.5-4-1.3-0.3-4-15.rsml,1052.61,5,316,63.867,1.472,0.317,37,712,19.818,0.905,61.495
sim-15-1.5-0.01-0.3-4-1.3-0.6-1-10.rsml,1150.238,10,635,64.13,1.727,0.293,45,483,11.31,0.665,61.492
sim-15-0.5-0.01-0.6-4-1.3-0.95-3-5.rsml,29.944,1,29,29.944,1.601,0,0,0,0,0,0
sim-15-0.7-0.01-0.3-4-1.3-0.6-3-5.rsml,14.988,1,14,14.988,0.992,0,0,0,0,0,0
sim-15-1.4-0.01-0.4-4-1.3-0.85-5-20.rsml,44184.137,23,4466,194.779,1.706,0.287,829,39282,47.894,0.759,58.301
sim-15-1.3-0.01-0.7-4-1.3-0.45-2-20.rsml,21382.297,20,2111,106.045,0.804,0.292,423,19044,45.535,0.595,59.173
sim-15-1.4-0.01-0.4-4-1.3-0.8-1-20.rsml,44958.254,23,4332,188.734,1.859,0.305,864,40167,47.011,0.832,56.853
sim-15-1-0.01-0.4-4-1.3-0.55-5-5.rsml,37.638,2,36,18.819,0.997,0,0,0,0,0,0
sim-15-1-0.01-0.5-4-1.3-0.8-5-20.rsml,34271.094,17,2850,168.164,1.54,0.274,599,31109,52.441,0.828,57.232
sim-15-0.8-0.01-0.4-4-1.3-0.95-1-10.rsml,1543.822,6,526,88.066,2.541,0.294,56,986,18.133,1.105,61.12
sim-15-1.2-0.01-0.2-4-1.3-0.5-3-10.rsml,494.803,8,376,47.568,1.459,0.334,16,106,7.141,0.522,52.425
sim-15-1.1-0.01-0.1-4-1.3-0.25-5-15.rsml,657.481,12,556,46.88,1.327,0.263,12,90,7.91,0.474,62.363
sim-15-0.6-0.01-0.3-4-1.3-0.95-2-15.rsml,8996.19,7,1413,202.441,3.181,0.263,232,7448,32.669,1.082,59.111
sim-15-1.3-0.01-0.2-4-1.3-0.45-4-10.rsml,477.859,9,368,41.517,1.31,0.326,14,97,7.443,0.498,66.204
sim-15-1-0.01-0.5-4-1.3-0.85-3-5.rsml,78.543,3,76,26.181,1.441,0,0,0,0,0,0
sim-15-1.4-0.01-0.5-4-1.3-0.75-2-20.rsml,39191.414,23,3593,156.691,1.269,0.313,746,35211,47.704,0.691,58.309
sim-15-1.5-0.01-0.1-4-1.3-0.9-5-20.rsml,27152.215,27,6958,258.152,3.228,0.26,1007,19677,20.042,0.524,59.503
sim-15-0.8-0.01-0.7-4-1.3-0.2-3-15.rsml,719.622,8,289,36.572,1.005,0.348,33,410,12.941,0.745,57.288
sim-15-1.5-0.01-0.8-4-1.3-0.95-5-10.rsml,5004.79,10,903,90.648,1.359,0.297,136,4025,30.135,1.04,55.175
sim-15-1.5-0.01-0.5-4-1.3-1-3-15.rsml,21437.014,19,2638,139.378,1.392,0.31,491,18533,38.266,0.726,58.171
sim-15-0.6-0.01-0.3-4-1.3-0.45-2-5.rsml,9.959,1,9,9.959,0.778,0,0,0,0,0,0
sim-15-0.9-0.01-0.7-4-1.3-0.55-1-5.rsml,14.992,1,14,14.992,0.947,0,0,0,0,0,0
sim-15-1.1-0.01-0.3-4-1.3-0.4-2-10.rsml,415.894,7,288,41.69,1.267,0.423,15,118,8.271,0.57,68.629
sim-15-1.2-0.01-0.7-4-1.3-0.85-5-10.rsml,3465.826,9,787,87.955,1.81,0.284,95,2622,28.15,1.268,55.785
sim-15-1-0.01-0.6-4-1.3-1-1-15.rsml,15919.703,13,1673,129.477,1.281,0.319,326,14071,43.67,0.78,57.121
sim-15-1.4-0.01-0.7-4-1.3-0.3-4-10.rsml,333.705,8,207,26.233,0.868,0.443,13,116,9.526,0.656,72.088
sim-15-1.5-0.01-0.2-4-1.3-0.9-4-5.rsml,126.347,4,123,31.587,1.64,0,0,0,0,0,0
sim-15-1.4-0.01-0.7-4-1.3-0.55-1-20.rsml,24576.549,23,2352,102.7,0.796,0.322,491,21960,45.243,0.585,56.63
sim-15-0.6-0.01-0.8-4-1.3-0.4-2-10.rsml,331.171,4,145,36.836,1.129,0.386,11,177,16.712,0.991,60.472
sim-15-0.5-0.01-0.4-4-1.3-0.3-1-20.rsml,5523.879,8,953,119.597,2.763,0.326,145,4492,31.497,1.355,58.845
sim-15-0.5-0.01-0.8-4-1.3-0.3-5-20.rsml,6751.611,7,720,103.278,0.967,0.34,132,5959,45.672,0.801,60.711
sim-15-1.4-0.01-0.2-4-1.3-0.4-2-5.rsml,24.618,2,23,12.309,0.701,0,0,0,0,0,0
sim-15-1.3-0.01-0.8-4-1.3-0.95-4-10.rsml,4348.01,9,773,86.365,1.308,0.297,118,3510,30.26,1.011,59.023
sim-15-1.5-0.01-0.1-4-1.3-0.1-5-20.rsml,765.069,16,655,41.431,1.104,0.176,11,97,9.289,0.484,57.566
sim-15-1.4-0.01-0.2-4-1.3-0.55-3-5.rsml,42.269,2,41,21.134,1.052,0,0,0,0,0,0
sim-15-0.5-0.01-0.4-4-1.3-0.55-3-10.rsml,304.827,3,162,54.428,1.505,0.351,13,135,10.888,0.678,56.16
sim-15-0.9-0.01-0.1-4-1.3-0.6-4-10.rsml,330.96,6,306,51.633,1.546,0.376,3,19,7.054,0.392,73.93
sim-15-0.7-0.01-0.8-4-1.3-0.2-2-15.rsml,734.472,7,250,36.235,1.035,0.368,31,466,15.511,0.902,67.753
sim-15-1.2-0.01-0.3-4-1.3-0.75-5-20.rsml,38882.613,20,4248,213.011,2.017,0.288,831,34208,41.664,0.716,59.931
sim-15-1.2-0.01-0.7-4-1.3-0.55-1-5.rsml,37.609,2,36,18.804,0.99,0,0,0,0,0,0
sim-15-1.3-0.01-0.2-4-1.3-0.4-4-10.rsml,422.915,9,325,36.783,1.181,0.371,11,87,8.351,0.48,65.836
sim-15-1.5-0.01-0.6-4-1.3-0.4-2-5.rsml,34.677,3,32,11.559,0.706,0,0,0,0,0,0
sim-15-0.6-0.01-0.7-4-1.3-0.8-5-5.rsml,24.911,1,24,24.911,1.365,0,0,0,0,0,0
sim-15-1-0.01-0.6-4-1.3-0.45-3-5.rsml,27.412,2,26,13.706,0.847,0,0,0,0,0,0
sim-15-1.4-0.01-0.2-4-1.3-0.45-2-5.rsml,29.72,2,28,14.86,0.778,0,0,0,0,0,0
sim-15-1-0.01-0.4-4-1.3-0.8-5-5.rsml,78.003,3,76,26.001,1.434,0,0,0,0,0,0
sim-15-1.4-0.01-0.8-4-1.3-0.6-5-10.rsml,2289.039,9,579,64.857,1.756,0.308,74,1669,23.045,1.364,62.001
sim-15-0.6-0.01-0.4-4-1.3-0.2-3-15.rsml,367.704,6,198,33.572,0.977,0.431,15,160,11.085,0.611,51.256
sim-15-1-0.01-0.6-4-1.3-0.5-1-10.rsml,968.343,7,346,50.049,1.458,0.362,37,596,16.703,0.945,66.649
sim-15-0.5-0.01-0.2-4-1.3-0.65-5-15.rsml,2480.974,6,805,134.75,3.099,0.288,95,1630,17.605,0.88,62.623
sim-15-1.1-0.01-0.1-4-1.3-0.5-2-5.rsml,37.911,2,36,18.956,0.939,0,0,0,0,0,0
sim-15-1.3-0.01-0.5-4-1.3-0.3-2-15.rsml,2708.992,14,868,62.483,1.554,0.335,105,1777,17.469,0.91,62.868
sim-15-1.4-0.01-0.1-4-1.3-0.6-2-20.rsml,20663.107,23,5518,240.461,2.927,0.261,734,14759,20.616,0.532,61.829
sim-15-1.5-0.01-0.3-4-1.3-1-2-20.rsml,54890.324,27,5818,215.946,2.26,0.294,1154,48482,42.513,0.782,57.308
sim-15-0.9-0.01-0.7-4-1.3-0.7-1-5.rsml,29.191,2,28,14.596,1.135,0,0,0,0,0,0
sim-15-1-0.01-0.2-4-1.3-0.55-3-10.rsml,593.74,7,447,64.416,1.731,0.345,22,129,6.492,0.535,49.334
sim-15-1.3-0.01-0.5-4-1.3-0.85-4-5.rsml,79.463,3,77,26.488,1.506,0,0,0,0,0,0
sim-15-1.5-0.01-0.5-4-1.3-0.9-5-5.rsml,117.378,4,116,29.345,1.555,0,0,0,0,0,0
sim-15-1.1-0.01-0.3-4-1.3-0.9-3-20.rsml,39278.922,19,4143,218.587,2.397,0.297,785,34724,44.746,0.847,58.046
sim-15-1.2-0.01-0.5-4-1.3-0.7-5-10.rsml,1748.007,9,575,64.372,1.964,0.416,63,1131,18.55,1.089,59.923
sim-15-1.2-0.01-0.8-4-1.3-0.35-2-5.rsml,23.194,2,22,11.597,0.663,0,0,0,0,0,0
sim-15-1.5-0.01-0.5-4-1.3-0.55-3-20.rsml,34861.512,25,3550,142.603,1.271,0.286,697,30935,44.902,0.698,59.359
sim-15-1.4-0.01-0.2-4-1.3-1-2-15.rsml,14216.796,18,3279,182.632,2.808,0.292,466,10689,23.454,0.717,59.644
sim-15-0.5-0.01-0.2-4-1.3-0.55-5-15.rsml,2253.627,6,722,120.89,2.828,0.308,86,1485,17.771,0.831,60.866
sim-15-1.1-0.01-0.4-4-1.3-0.15-2-10.rsml,52.908,4,51,13.227,0.506,0,0,0,0,0,0
sim-15-0.8-0.01-0.7-4-1.3-0.45-2-15.rsml,4899.355,9,813,90.848,1.563,0.327,121,4023,33.733,1.128,55.295
sim-15-0.5-0.01-0.6-4-1.3-0.55-1-15.rsml,4700.95,6,675,113.076,1.961,0.272,105,3966,38.309,1.256,58.756
sim-15-0.9-0.01-0.2-4-1.3-0.2-3-20.rsml,2611.966,13,1038,80.488,1.848,0.291,108,1519,14.496,0.698,62.573
sim-15-0.9-0.01-0.2-4-1.3-0.6-1-10.rsml,407.099,6,324,54.762,1.602,0.357,10,74,7.853,0.54,59.14
sim-15-1-0.01-0.4-4-1.3-0.35-4-10.rsml,318.785,7,221,32.347,1.023,0.444,13,87,7.105,0.556,60.085
sim-15-1-0.01-0.4-4-1.3-0.2-3-20.rsml,6364.708,15,1299,87.127,2.044,0.339,203,4949,24.915,1.074,62.36
sim-15-0.6-0.01-0.8-4-1.3-0.95-4-10.rsml,2074.48,4,394,99.008,1.961,0.294,51,1648,32.911,1.47,52.973
sim-15-1-0.01-0.4-4-1.3-0.85-5-5.rsml,86.864,3,85,28.955,1.529,0,0,0,0,0,0
sim-15-0.9-0.01-0.7-4-1.3-0.8-3-20.rsml,22582.387,15,1880,125.904,0.962,0.354,398,20490,51.995,0.68,56.622
sim-15-1-0.01-0.5-4-1.3-0.25-3-10.rsml,155.348,6,130,22.098,0.749,0.51,3,21,7.586,0.487,74.543
sim-15-0.5-0.01-0.8-4-1.3-0.5-5-20.rsml,10246.804,8,815,102.356,0.844,0.285,179,9330,52.67,0.688,56.703
sim-15-1.5-0.01-0.4-4-1.3-0.95-5-15.rsml,21870.85,18,2956,164.794,1.915,0.312,539,18616,35.073,0.834,56.6
sim-15-1-0.01-0.6-4-1.3-0.4-1-15.rsml,5896.678,12,1031,86.595,1.573,0.324,161,4772,30.171,1.035,64.349
sim-15-0.9-0.01-0.2-4-1.3-0.25-3-10.rsml,83.016,5,80,16.603,0.664,0,0,0,0,0,0
sim-15-1.3-0.01-0.5-4-1.3-0.8-2-15.rsml,16186.58,15,2097,140.301,1.713,0.278,370,13886,38.06,0.916,56.873
sim-15-1.1-0.01-0.6-4-1.3-0.35-1-5.rsml,23.331,2,22,11.666,0.604,0,0,0,0,0,0
sim-15-1.2-0.01-0.1-4-1.3-0.65-5-20.rsml,17492.961,20,4758,238.361,3.336,0.26,610,12413,20.862,0.609,61.436
sim-15-0.9-0.01-0.6-4-1.3-0.7-3-10.rsml,1063.145,7,401,57.859,1.89,0.357,43,640,15.305,1.173,55.188
sim-15-1.5-0.01-0.6-4-1.3-0.1-2-15.rsml,189.802,9,160,18.258,0.611,0.491,6,24,4.247,0.459,47.876
sim-15-0.5-0.01-0.3-4-1.3-0.55-1-15.rsml,2909.922,6,713,119.163,2.8,0.291,101,2141,21.732,1.052,57.528
sim-15-0.5-0.01-0.4-4-1.3-1-2-10.rsml,1099.533,4,359,90.185,2.678,0.26,40,716,18.47,1.137,59.495
sim-15-1.1-0.01-0.5-4-1.3-0.3-3-15.rsml,2416.936,12,732,61.596,1.558,0.329,90,1630,18.642,0.953,62.078
sim-15-0.7-0.01-0.2-4-1.3-0.35-1-20.rsml,6590.883,11,1538,140.292,3.124,0.303,210,4938,24.037,1.004,62.216
sim-15-0.7-0.01-0.7-4-1.3-1-1-5.rsml,48.261,2,47,24.131,1.612,0,0,0,0,0,0
sim-15-0.5-0.01-0.3-4-1.3-0.8-5-15.rsml,5276.535,6,1019,170.407,3.828,0.265,146,4173,29.138,1.351,57.703
sim-15-1.3-0.01-0.6-4-1.3-0.5-3-10.rsml,993.803,9,423,47.458,1.439,0.323,38,544,14.913,0.937,70.335
sim-15-0.5-0.01-0.1-4-1.3-0.7-5-5.rsml,19.973,1,19,19.973,1.175,0,0,0,0,0,0
sim-15-1.5-0.01-0.1-4-1.3-0.45-2-20.rsml,16687.105,25,4731,189.747,2.805,0.274,608,11637,19.644,0.588,61.792
sim-15-0.9-0.01-0.1-4-1.3-1-1-10.rsml,752.355,7,609,87.383,2.593,0.318,24,127,5.862,0.489,49.411
sim-15-1.4-0.01-0.4-4-1.3-0.7-3-10.rsml,1690.931,11,697,63.768,1.951,0.403,68,951,14.551,0.92,59.21
sim-15-0.7-0.01-0.5-4-1.3-0.35-4-5.rsml,9.26,1,9,9.26,0.561,0,0,0,0,0,0
sim-15-1.5-0.01-0.2-4-1.3-0.65-2-20.rsml,34746.031,25,5577,223.601,2.703,0.289,948,28665,30.755,0.727,59.542
sim-15-1.4-0.01-0.7-4-1.3-0.35-4-15.rsml,5632.974,16,1142,71.789,1.544,0.308,163,4400,27.511,1.139,57.475
sim-15-1.3-0.01-0.6-4-1.3-0.6-3-20.rsml,28580.965,22,2643,120.691,1.009,0.298,556,25628,46.629,0.656,58.101
sim-15-0.8-0.01-0.2-4-1.3-0.85-2-5.rsml,33.722,2,32,16.861,1.291,0,0,0,0,0,0
sim-15-1.1-0.01-0.5-4-1.3-0.3-5-15.rsml,2559.099,12,728,61.224,1.612,0.339,95,1776,19.204,0.984,64.25
sim-15-1.5-0.01-0.2-4-1.3-0.25-3-5.rsml,9.908,1,9,9.908,0.478,0,0,0,0,0,0
sim-15-1.5-0.01-0.7-4-1.3-0.45-5-10.rsml,1067.159,10,415,42.027,1.264,0.418,39,629,16.587,0.916,61.057
sim-15-1.4-0.01-0.8-4-1.3-0.8-2-5.rsml,99.923,4,84,21.511,1.436,0.509,2,13,6.94,1.017,66.644
sim-15-0.6-0.01-0.2-4-1.3-0.2-5-10.rsml,45.346,3,44,15.115,0.582,0,0,0,0,0,0
sim-15-1.2-0.01-0.7-4-1.3-0.4-5-15.rsml,6691.793,13,1127,87.215,1.364,0.291,165,5469,33.685,1.009,62.29
sim-15-1.1-0.01-0.4-4-1.3-0.7-3-10.rsml,1321.542,8,559,70.374,2.056,0.353,51,728,14.873,0.929,52.429
sim-15-1.5-0.01-0.5-4-1.3-0.65-2-20.rsml,38300.66,25,3798,152.481,1.293,0.263,729,34120,47.31,0.71,58.418
sim-15-0.9-0.01-0.5-4-1.3-1-1-15.rsml,13810.89,11,1657,151.009,1.673,0.279,306,11986,39.705,0.865,56.391
sim-15-1.3-0.01-0.4-4-1.3-0.9-2-5.rsml,88.732,3,87,29.577,1.522,0,0,0,0,0,0
sim-15-0.5-0.01-0.4-4-1.3-0.3-4-20.rsml,5649.671,8,925,116.208,2.68,0.335,147,4640,32.109,1.349,55.307
sim-15-1.3-0.01-0.4-4-1.3-0.45-4-15.rsml,5419.674,15,1341,89.926,2.198,0.301,183,3972,22.245,1.087,68.136
sim-15-1.4-0.01-0.2-4-1.3-0.25-5-20.rsml,7888.31,22,2394,109.341,2.513,0.285,283,5345,19.374,0.871,61.799
sim-15-1.5-0.01-0.5-4-1.3-1-1-5.rsml,137.248,4,129,33.055,1.746,0,1,5,5.03,1.054,30.661
sim-15-0.6-0.01-0.7-4-1.3-0.35-3-20.rsml,10123.716,9,1027,114.701,1.14,0.335,193,8990,47.106,0.843,58.131
sim-15-1.4-0.01-0.1-4-1.3-0.1-3-10.rsml,7.711,1,7,7.711,0.395,0,0,0,0,0,0
sim-15-1.2-0.01-0.2-4-1.3-0.85-3-15.rsml,11594.078,14,2656,190.235,3.239,0.32,360,8741,24.808,0.852,59.443
sim-15-0.5-0.01-0.3-4-1.3-1-2-10.rsml,836.959,4,353,88.696,2.704,0.283,32,464,15.068,0.947,66.737
sim-15-1-0.01-0.3-4-1.3-0.9-3-5.rsml,97.702,3,95,32.567,1.659,0,0,0,0,0,0
sim-15-0.7-0.01-0.1-4-1.3-0.85-5-5.rsml,38.671,2,37,19.336,1.427,0,0,0,0,0,0
sim-15-1-0.01-0.6-4-1.3-0.85-4-20.rsml,31117.354,17,2498,147.543,1.076,0.301,509,28357,56.207,0.671,57.9
sim-15-1.1-0.01-0.1-4-1.3-1-1-20.rsml,23037.695,19,5542,292.295,3.604,0.251,803,17065,21.773,0.563,57.624
sim-15-1.1-0.01-0.2-4-1.3-0.45-1-5.rsml,29.929,2,28,14.964,0.786,0,0,0,0,0,0
sim-15-1.3-0.01-0.1-4-1.3-0.85-4-10.rsml,1044.511,10,786,79.119,2.378,0.311,31,235,8.172,0.497,63.9
sim-15-1.4-0.01-0.7-4-1.3-0.8-5-5.rsml,85.327,4,77,19.809,1.296,0,1,6,6.092,0.938,52.622
sim-15-0.6-0.01-0.4-4-1.3-0.95-1-20.rsml,26528.807,10,2239,224.359,2.262,0.305,424,24063,57.276,0.994,57.285
sim-15-1.1-0.01-0.2-4-1.3-0.2-3-20.rsml,3637.825,16,1357,85.369,2.007,0.301,146,2197,15.561,0.753,59.753
sim-15-1.2-0.01-0.2-4-1.3-0.1-3-10.rsml,7.665,1,7,7.665,0.393,0,0,0,0,0,0
sim-15-1.1-0.01-0.4-4-1.3-0.35-3-15.rsml,2984.633,13,916,71.052,1.833,0.337,112,2001,18.401,0.925,59.37
sim-15-1-0.01-0.5-4-1.3-0.2-3-15.rsml,1051.293,10,424,43.046,1.14,0.367,43,600,14.438,0.734,59.752
sim-15-1.5-0.01-0.3-4-1.3-0.6-4-15.rsml,11529.538,18,2494,139.094,2.436,0.28,349,8839,25.862,0.911,60.313
sim-15-0.5-0.01-0.2-4-1.3-0.9-5-15.rsml,5598.969,6,1253,209.446,3.993,0.265,174,4249,24.956,1.014,59.492
sim-15-0.7-0.01-0.6-4-1.3-1-4-10.rsml,2173.348,5,459,92.135,2.64,0.327,64,1678,26.761,1.577,56.231
sim-15-0.5-0.01-0.5-4-1.3-0.3-1-10.rsml,125.63,3,88,29.852,0.888,0.349,5,34,7.215,0.548,71.509
sim-15-1.1-0.01-0.7-4-1.3-0.4-4-10.rsml,553.666,7,268,38.939,1.163,0.396,20,271,14.055,0.848,55.227
sim-15-1.3-0.01-0.2-4-1.3-0.25-5-20.rsml,6359.394,20,1946,97.756,2.275,0.329,247,4276,17.831,0.821,64.501
sim-15-0.8-0.01-0.8-4-1.3-0.45-3-10.rsml,536.888,5,228,46.065,1.315,0.37,20,297,15.328,1.035,59.075
sim-15-1.3-0.01-0.1-4-1.3-0.45-1-5.rsml,29.328,2,28,14.664,0.839,0,0,0,0,0,0
sim-15-1.3-0.01-0.6-4-1.3-0.85-3-10.rsml,3111.057,10,780,78.573,2.038,0.308,104,2269,22.359,1.245,58.412
sim-15-1.5-0.01-0.8-4-1.3-0.7-1-5.rsml,86.199,4,75,19.286,1.207,0,1,9,9.054,0.931,60.909
sim-15-1.2-0.01-0.5-4-1.3-0.3-4-5.rsml,9.996,1,9,9.996,0.574,0,0,0,0,0,0
sim-15-1.3-0.01-0.2-4-1.3-0.8-2-10.rsml,1189.647,10,728,73.409,2.213,0.374,46,431,9.904,0.653,54.053
sim-15-0.9-0.01-0.2-4-1.3-0.1-3-20.rsml,507.445,9,361,40.479,0.995,0.377,16,134,8.946,0.479,71.615
sim-15-1.2-0.01-0.1-4-1.3-0.65-1-5.rsml,59.484,3,57,19.828,1.161,0,0,0,0,0,0
sim-15-1-0.01-0.7-4-1.3-0.6-2-15.rsml,10259.466,11,1198,109.519,1.023,0.301,227,8936,39.889,0.736,61.216
sim-15-1-0.01-0.2-4-1.3-0.6-2-5.rsml,47.329,2,46,23.664,1.134,0,0,0,0,0,0
sim-15-0.8-0.01-0.7-4-1.3-0.35-5-5.rsml,9.513,1,9,9.513,0.585,0,0,0,0,0,0
sim-15-1.2-0.01-0.3-4-1.3-0.65-1-10.rsml,1067.58,8,549,69.208,1.866,0.313,39,494,13.177,0.731,61.924
sim-15-0.5-0.01-0.6-4-1.3-0.85-5-10.rsml,1292.288,4,321,80.853,2.479,0.284,39,947,24.843,1.468,59.02
sim-15-0.8-0.01-0.4-4-1.3-0.2-2-20.rsml,4078.704,12,966,80.892,1.933,0.308,127,3041,24.472,1.01,63.604
sim-15-1.1-0.01-0.8-4-1.3-0.5-3-5.rsml,38.044,2,37,19.022,0.895,0,0,0,0,0,0
sim-15-1.5-0.01-0.1-4-1.3-0.4-3-15.rsml,2515.051,18,1482,82.915,2.069,0.356,99,974,10.329,0.551,63.723
sim-15-0.9-0.01-0.4-4-1.3-0.25-1-10.rsml,93.602,5,91,18.72,0.68,0,0,0,0,0,0
sim-15-1.4-0.01-0.7-4-1.3-0.9-3-20.rsml,29352.984,25,2635,105.952,0.731,0.337,554,26428,48.203,0.523,58.119
sim-15-1-0.01-0.5-4-1.3-0.2-2-10.rsml,115.499,5,91,18.895,0.622,0.552,3,20,7.008,0.437,60.753
sim-15-0.8-0.01-0.7-4-1.3-0.7-5-10.rsml,1254.41,6,366,61.321,1.887,0.378,44,865,20.147,1.287,52.582
sim-15-1.4-0.01-0.5-4-1.3-0.4-4-15.rsml,6079.58,16,1337,84.049,2.048,0.327,193,4639,24.533,1.167,59.064
sim-15-1.1-0.01-0.3-4-1.3-0.8-5-5.rsml,76.893,3,75,25.631,1.441,0,0,0,0,0,0
sim-15-0.6-0.01-0.2-4-1.3-0.5-1-20.rsml,11596.376,10,2014,201.798,3.325,0.294,324,9407,29.563,0.939,58.299
sim-15-1.2-0.01-0.1-4-1.3-1-5-15.rsml,7788.923,15,3001,200.728,3.247,0.266,317,4616,15.073,0.543,57.951
sim-15-0.7-0.01-0.4-4-1.3-0.25-1-20.rsml,5495.677,11,1065,97.267,2.314,0.298,167,4339,26.501,1.177,58.114
sim-15-0.9-0.01-0.6-4-1.3-0.1-2-20.rsml,802.356,9,354,39.873,0.997,0.339,36,425,12.319,0.724,62.724
sim-15-0.6-0.01-0.4-4-1.3-1-3-10.rsml,1140.759,4,394,99.045,2.657,0.327,43,720,17.316,1.125,57.388
sim-15-0.7-0.01-0.8-4-1.3-0.95-5-20.rsml,16152.771,12,1302,108.803,0.651,0.35,264,14713,56.239,0.511,56.119
sim-15-0.8-0.01-0.1-4-1.3-0.55-2-15.rsml,1898.452,9,1037,115.782,2.572,0.309,81,815,10.573,0.57,59.379
sim-15-1.2-0.01-0.1-4-1.3-0.75-2-10.rsml,856.506,9,676,75.844,2.236,0.365,24,163,7.246,0.491,58.859
sim-15-0.5-0.01-0.6-4-1.3-0.55-3-20.rsml,14921.381,8,1188,148.875,1.429,0.303,253,13598,54.27,0.907,57.048
