;image;Rep;Is; areaTotal; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; areaPrim; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; areaLat; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; EDMmax; LatDiam
398;sim-0.05-0.3-10-0.3-4-0.5-0.8-20 ;3;Data;8193;123;607;0.20263591;0.7676397;0.4141707;0.21601942;0.24864963;0.15935135;0.045269765;17707.316;14268.293;9926.829;5.4191036;76.74069;94.62901;31;5.620968;12;6.68;12;3.858108;7;1.3552631;3;24.32353;139;1;0.001647446;83;25;29;3;75;19;86;75;76;4;744;111;601;0.18469217;0.669149;0.40567917;0.014423077;0.021270161;0.016472869;0.00635379;1216.2162;1387.3873;693.69366;13.179502;153.57408;306.16498;262;1.7685951;5;1.9716312;4;1.324074;3;1.0465117;2;6.787037;56;166;0.2762063;90;46;30;0;75;8;50;71;111;1;650;96;406;0.2364532;0.7551282;0.46801817;0.02173913;0.025506638;0.025707744;0.013181546;864.5833;1177.0834;1041.6666;41.681053;104.78549;208.5977;330;1.951613;4;2;5;1.9404762;4;1.2678572;3;7.6714287;14;407;1.0024631;45;14;3;45;67;23;63;88;39;2;10;1
403;sim-0.05-0.3-10-0.3-4-0.5-1-20 ;3;Data;17426;155;772;0.2007772;0.5435882;0.39706212;0.57470876;0.30282524;0.2090279;0.051342405;31019.355;23290.322;15974.193;6.134333;29.131079;37.974545;40;8.506024;17;9.717278;18;5.235602;9;1.7382199;7;32.482517;114;1;0.001295337;57;6;29;38;102;35;120;88;59;6;1100;88;763;0.115334205;0.88760334;0.38128322;0.033494268;0.017168248;0.013271119;0.016856393;2636.3635;1454.5454;1022.7273;16.530151;192.26285;384.5257;343;1.7402598;4;1.3475177;3;1.3157895;4;1;1;11.944445;45;226;0.2961992;41;11;0;9;73;4;74;83;51;1;1269;144;585;0.24615385;0.46917683;0.4321708;0.023317307;0.030183516;0.025299923;0.007358637;1388.8889;1715.2778;1562.5;31.144396;151.34398;301.71677;688;2.6756756;6;3.5683453;9;2.1804512;5;1.2616823;3;9;42;731;1.2495726;67;23;46;70;106;45;99;50;4;3;19;2
408;sim-0.05-0.3-10-0.3-4-1-0.6-20 ;3;Data;4378;143;438;0.32648402;0.67607903;0.42069417;0.19730078;0.12085308;0.067894876;0.059556264;6741.259;4888.112;2636.3635;11.638762;63.85869;134.09384;64;5.4698796;12;3.9444444;8;2.3490567;4;1.3486239;2;10.766666;40;44;0.10045662;82;42;18;2;39;17;95;122;57;4;559;137;436;0.3142202;0.55400676;0.40873078;0.019314019;0.011679329;0.005947905;0.011970075;861.31384;357.66425;313.86862;28.12701;114.48144;228.65913;290;1.8541666;4;1.7311828;4;1.3058823;2;1.074074;2;3.8333333;10;190;0.4357798;83;41;17;1;38;10;93;119;55;2;294;119;209;0.569378;0.6280227;0.47101521;0.018459069;0.023280997;0.0168886;0.006275903;252.10085;588.2353;470.58823;44.171272;60.90156;120.93387;160;1.9230769;4;2.1666667;5;1.7179487;4;1.125;3;3.1666667;10;155;0.7416268;33;41;12;31;79;29;42;43;31;1;7;2
413;sim-0.05-0.3-10-0.3-4-1-0.8-20 ;3;Data;8719;221;605;0.36528927;0.5341964;0.3928632;0.34560144;0.14029488;0.070328;0.026870102;12488.6875;8547.512;5769.231;4.166292;26.927011;70.46369;32;8.448;17;7.6979866;14;3.6040268;7;1.32;2;14.791045;139;1;0.001652893;86;31;6;86;72;31;120;128;58;4;739;142;599;0.23706177;0.6636919;0.3969392;0.011053622;0.019538756;0.008824367;0.005205441;1330.986;746.4789;394.3662;16.3767;154.25952;308.2872;321;2.0151515;4;1.6766918;4;1.3035715;3;1.0595238;2;5.201439;48;197;0.32888147;94;31;5;85;71;11;98;1;55;1;729;205;394;0.52030456;0.5338185;0.40695655;0.03063241;0.020835083;0.012438938;0.003146929;795.12195;887.8049;639.0244;35.975925;111.82576;222.30159;370;3.3283582;8;2.8152175;8;1.7692307;4;1.1551725;4;4.1976047;22;310;0.78680205;66;0;102;98;73;50;118;19;2;2;15;3
418;sim-0.05-0.3-10-0.3-4-1-1-20 ;3;Data;17023;240;771;0.31128404;0.56577903;0.3859067;0.39626375;0.20990324;0.11547766;0.03516058;21145.834;18225;13454.167;7.9473205;31.824339;36.440147;47;9.824243;18;9.172775;17;4.2169313;8;1.3678757;4;18.819328;135;1;0.001297017;119;21;74;82;169;36;213;115;100;5;1106;128;763;0.16775885;1.1007078;0.374694;0.027639234;0.011805556;0.006538398;0.01576182;1945.3125;906.25;500;12.280803;193.66208;387.32416;339;1.4705882;4;1.1607143;4;1.0327868;3;1;1;7.3584905;53;218;0.2857143;62;78;11;18;105;21;1;110;1;1;1152;236;574;0.41114983;0.5305327;0.3740019;0.020508982;0.019012742;0.01222773;0.003707639;1118.644;1004.2373;745.7627;42.22858;155.61812;310.31113;599;3.2857144;8;3.1714287;8;2.0420167;4;1.1454545;2;5;12;651;1.1341463;98;57;43;162;173;52;152;170;2;2;14;2
423;sim-0.05-0.3-10-1-2-0.5-0.6-20 ;3;Data;18879;228;550;0.41454545;0.5679873;0.3699949;0.61168665;0.3787928;0.15877338;0.06165578;21947.37;23328.947;9447.368;7.5257206;9.541766;20.321806;139;22.477064;47;25.617647;41;8.373135;15;1.7372262;4;35.82039;117;78;0.14181818;94;32;12;37;86;22;192;188;177;3;2269;217;539;0.4025974;0.4949063;0.3567373;0.08571918;0.046340756;0.019136425;0.008239136;3506.9124;2423.9631;1004.6083;22.136978;145.7738;147.16704;1045;7.049587;18;5.781955;11;3.1007752;6;1.4117647;5;10.271028;50;687;1.2745825;98;40;12;0;85;12;129;183;209;1;1922;227;341;0.6656892;0.47547525;0.43028402;0.038361844;0.05842344;0.039764978;0.012358947;1449.3392;2295.1543;1317.1807;36.72734;103.17461;205.51642;929;5.6615386;14;9.686747;17;5.7710843;12;2.0136986;5;8.518692;36;1003;2.941349;76;38;17;44;86;52;147;176;167;2;14;1
428;sim-0.05-0.3-10-1-2-0.5-0.8-20 ;3;Data;33836;191;742;0.2574124;0.606787;0.3829336;0.8336659;0.59650964;0.28477144;0.107865445;46000;45356.02;27287.959;4.5497265;7.6120157;13.089826;94;20.742138;43;28.98913;39;13.4175825;28;2.9675677;7;69.35503;227;1;0.001347709;60;14;2;68;62;51;162;172;79;4;3684;173;737;0.23473541;0.5515556;0.3484355;0.10571518;0.07414297;0.028979944;0.012657347;5878.613;5872.8325;2601.156;14.510178;190.16046;190.26581;1218;7.8402367;18;7.7747254;15;3.3932583;10;1.5689656;3;20.812866;117;909;1.2333785;85;16;24;74;0;10;136;134;69;173;2853;185;524;0.35305342;0.50395036;0.46343443;0.02125903;0.05983922;0.051402852;0.018449962;2232.4324;2708.1082;3059.4595;37.588097;139.17615;278.01617;1390;4.8454547;13;7.0697675;13;6.8217053;14;2.7837837;8;15.28;45;1443;2.7538168;49;41;17;40;54;2;108;144;109;2;22;1
433;sim-0.05-0.3-10-1-2-0.5-1-20 ;3;Data;64307;239;931;0.2567132;0.56656396;0.37815157;0.8901019;0.7364906;0.3901049;0.09441218;66154.81;71000;42945.605;9.49845;6.4760437;10.541076;96;21.80392;45;31.857143;55;16.969433;29;2.609442;9;73.56054;183;1;0.001074114;80;17;55;76;71;57;200;162;119;6;4877;198;924;0.21428572;0.6088106;0.34449947;0.07688918;0.06850693;0.0331202;0.010777844;6388.8887;6666.6665;2858.586;25.401772;236.34932;472.4881;1641;8.316742;23;7.611354;18;3.3628318;13;1.474026;3;27.80606;77;1270;1.3744589;80;21;32;71;48;15;138;144;96;1;4105;237;716;0.33100557;0.49136484;0.47239962;0.01446869;0.037057742;0.03977983;0.02081682;1578.0591;2472.5737;3586.4978;40.27508;188.78824;377.25986;1930;4.910828;15;7.661017;16;7.056497;15;3.322785;9;16.723404;60;2172;3.0335195;79;19;29;48;109;61;214;191;162;2;31;2
438;sim-0.05-0.3-10-1-2-1-0.6-20 ;3;Data;17443;250;547;0.4570384;0.5976473;0.3678921;0.47222632;0.3262891;0.14667967;0.049518984;19280;19652;10448;12.000413;9.730612;16.987326;144;23.918182;41;21.42963;43;8.12782;16;2.649635;4;31.203539;121;77;0.14076783;131;35;15;58;114;54;192;166;131;3;2080;235;544;0.4319853;0.542144;0.34066126;0.065948;0.03606176;0.017075028;0.007536407;2940.4255;2208.5107;923.40424;27.07606;148.24641;296.49283;879;6.824;17;4.738806;11;2.6717558;5;1.3617021;3;8.575108;69;685;1.2591912;155;70;15;58;114;16;155;163;129;1;1801;221;327;0.675841;0.60428596;0.37930253;0.06651885;0.06100523;0.027121315;0.011388045;2058.8235;2095.0227;1104.0724;42.478592;99.29753;198.03282;915;8.071428;15;8.2784815;15;3.935065;7;2.1764705;7;8.905759;27;912;2.7889907;39;22;58;44;87;108;187;91;111;7;13;1
443;sim-0.05-0.3-10-1-2-1-0.8-20 ;3;Data;34151;258;744;0.3467742;0.51529264;0.36450687;0.78112495;0.4698915;0.21363406;0.039884392;39957.363;34957.363;22503.875;5.659656;6.746919;16.862139;125;32.425;58;28.744566;57;11.51087;24;2.7336957;5;52.515873;150;1;0.001344086;70;56;45;96;143;93;168;170;67;4;3628;186;738;0.25203252;0.69537413;0.3508178;0.08953914;0.066219576;0.023528373;0.016235588;5172.043;4747.312;3086.0215;23.097729;190.87692;190.97665;1127;7.2011495;24;6.3661203;19;3.5697675;7;1.414966;3;21.352942;110;859;1.1639566;87;33;18;69;116;25;138;122;1;1;3533;254;503;0.5049702;0.48588395;0.37612563;0.04763407;0.066663116;0.040217873;0.009691752;2917.3228;3330.7087;2645.6692;39.929188;141.32233;282.1932;1799;9.663794;21;9.403226;17;6.2066116;13;2.2038834;5;13.670782;43;1655;3.2902584;73;29;49;115;118;79;167;141;80;3;21;1
448;sim-0.05-0.3-10-1-2-1-1-20 ;3;Data;67417;336;932;0.36051503;0.4888862;0.36903223;0.8494931;0.58303696;0.2661878;0.048886694;57791.668;57645.832;39336.31;13.229726;6.262511;11.037701;168;32.441177;59;34.922077;61;16.679653;42;3.3246753;11;58.468468;291;1;0.001072961;69;53;60;85;191;195;250;200;150;6;4834;264;924;0.2857143;0.61745167;0.34304473;0.072441995;0.05038134;0.025956238;0.005822189;5401.515;4696.9697;2590.9092;19.36829;240.24362;240.95073;1534;8.28821;26;7.2707424;18;3.4107144;8;1.6136364;4;21.798122;155;1234;1.3354979;120;44;51;49;0;14;147;168;104;264;5469;333;708;0.47033897;0.4944794;0.42101642;0.029175222;0.047953486;0.03747838;0.011128147;2918.919;3444.4443;3024.024;42.414677;195.9209;196.41415;2527;8.267858;18;10.262857;19;7.6057143;15;3.3975904;9;16.350319;44;2619;3.6991525;72;102;39;75;193;186;167;222;166;3;33;2
453;sim-0.05-0.3-10-1-4-0.5-0.6-20 ;3;Data;15475;212;550;0.38545454;0.6522853;0.39688548;0.47827598;0.29014003;0.1802433;0.05490551;17528.303;17509.434;8400.943;6.010653;19.865227;25.779049;104;14.468469;31;16.654411;28;8.619403;15;2.6569343;4;28.427084;190;46;0.083636366;115;46;18;60;98;20;144;166;125;3;1846;206;548;0.3759124;0.58344465;0.39324224;0.04807005;0.03314817;0.023832563;0.008647382;2174.7573;1684.4661;1063.1068;9.7965555;146.53668;292.72;750;4.1953125;9;5.422222;10;2.9285715;6;1.5327103;4;8.995074;76;504;0.919708;118;60;19;60;98;9;125;126;123;1;1096;168;334;0.502994;0.72805333;0.41745433;0.054913294;0.0407174;0.026688848;0.011192087;1464.2858;1375;857.1429;38.29027;93.914856;186.93582;604;4.633333;10;4.0617285;11;2.3947368;5;1.3709677;3;7.584746;21;571;1.7095808;57;14;72;27;82;2;116;67;114;2;11;2
458;sim-0.05-0.3-10-1-4-0.5-0.8-20 ;3;Data;28734;233;742;0.31401616;0.51599663;0.37454948;0.51659316;0.32733262;0.24547596;0.08341912;35055.793;21317.596;9519.313;5.8296285;22.73052;30.871086;77;19.89937;41;22.891304;38;8.983517;17;2.427027;6;44.22222;139;1;0.001347709;85;20;9;16;128;44;188;185;178;4;2828;184;736;0.25;0.56039757;0.35402814;0.045249548;0.02662455;0.026480502;0.017736817;3864.1304;1320.6522;771.73914;17.800077;189.66286;379.3257;989;5.9534883;13;5.467033;14;2.2790697;7;1.1851852;2;14.367816;105;657;0.89266306;88;12;16;108;120;19;159;158;1;1;2308;230;519;0.4431599;0.47738865;0.4122062;0.03556979;0.03816359;0.028016804;0.013609159;1743.4783;2343.4783;1334.7826;31.053402;142.35168;284.2974;1173;5.59375;10;7.546875;12;4.224;9;1.9468085;5;9.973214;43;1115;2.1483622;68;12;17;108;118;70;197;185;88;1;15;1
463;sim-0.05-0.3-10-1-4-0.5-1-20 ;3;Data;46772;191;937;0.20384204;0.5771432;0.3975541;0.8843031;0.63667923;0.32939205;0.106356144;60607.33;65115.184;48764.4;5.6552267;7.708092;17.569016;76;13.700483;40;18.474138;38;10.853448;24;3.0085838;8;58.83616;168;1;0.001067236;84;0;47;49;111;66;169;107;74;6;3184;159;930;0.17096774;0.62830466;0.37863547;0.07232533;0.050501823;0.024097374;0.010484193;4754.717;5823.8994;3150.9434;20.9274;236.40854;242.43497;941;4.822727;17;4.620087;17;2.8392856;11;1.6280488;4;24.24;83;696;0.7483871;0;26;32;48;85;159;112;82;45;1;2288;190;718;0.26462397;0.49888664;0.4656528;0.011925795;0.031036034;0.028831339;0.011390206;1510.5264;1989.4736;1957.8948;37.201275;186.2901;371.35696;1030;3.2713177;8;4.693182;11;3.7257142;8;2.074074;6;11.75532;42;1361;1.8955432;119;6;44;32;132;6;139;131;107;2;29;2
468;sim-0.05-0.3-10-1-4-1-0.6-20 ;3;Data;15754;246;551;0.446461;0.5158223;0.38815883;0.49375;0.29315355;0.13067876;0.039654426;16849.594;18447.154;9800.813;4.4049253;12.480031;54.104145;91;17.072073;36;17.227942;29;8.656716;16;2.5724638;5;23.889345;156;36;0.06533575;104;50;43;27;115;21;164;196;203;3;1810;216;548;0.3941606;0.5867199;0.3722265;0.058783088;0.033146;0.019825153;0.005750847;2458.3333;1759.2593;1078.7037;15.394538;147.25827;149.31982;792;4.866142;10;4.5037036;9;2.7557251;6;1.1363636;2;8.882353;54;564;1.0291971;84;23;43;0;88;10;133;167;200;1;1140;224;312;0.71794873;0.56902415;0.41035202;0.052156176;0.043076623;0.01888112;0.006120919;1080.3572;1549.1072;790.1786;41.937687;96.02083;192.04166;583;5.339286;15;5.7763157;10;2.7432432;9;1.8135593;4;5.396985;19;540;1.7307693;118;100;32;102;83;30;97;149;80;5;14;2
473;sim-0.05-0.3-10-1-4-1-0.8-20 ;3;Data;28367;268;740;0.36216217;0.50648165;0.3905628;0.63229114;0.38778308;0.15513381;0.039487775;30097.016;30399.254;20055.97;4.1977715;11.451013;34.365795;91;21.603773;42;21.09836;36;9.846994;19;2.7759564;4;37.172413;161;1;0.001351351;89;53;65;68;194;76;150;155;118;4;2853;194;724;0.2679558;0.66841835;0.37515587;0.080166355;0.04783389;0.023002421;0.008666666;4113.402;3711.34;2195.8762;19.564074;96.25767;374.7706;959;5.5857987;14;5.196629;11;2.819209;6;1.7314814;4;18.161972;98;594;0.82044196;0;53;52;37;162;194;104;78;112;1;2131;254;508;0.5;0.49509767;0.38989264;0.0370776;0.0390864;0.021157535;0.006095489;1858.2677;2196.8503;1515.748;42.743504;142.21463;283.98062;1030;5.8785048;12;6.176;13;3.8114755;10;1.6979166;4;8.642858;24;1111;2.187008;58;24;25;39;175;114;143;97;126;2;18;1
478;sim-0.05-0.3-10-1-4-1-1-20 ;3;Data;54405;302;935;0.32299465;0.5467259;0.38004136;0.7812053;0.5132377;0.22965175;0.049894053;49437.086;48619.207;34937.086;5.9654226;8.28585;16.920103;95;23.15534;50;24.073277;46;11.108696;27;3.059829;9;46.252525;225;1;0.001069519;67;38;67;97;202;137;263;193;118;6;4066;266;928;0.28663793;0.60248846;0.36736125;0.0705401;0.045193687;0.018286671;0.004286399;4624.06;4142.857;2838.346;9.652726;241.48085;482.6852;1191;6.64486;18;6.2663755;17;3.1491227;9;1.668421;5;18.95673;127;834;0.8987069;168;56;60;90;194;9;147;151;113;1;3242;302;705;0.4283688;0.5241859;0.38372907;0.027073078;0.035108455;0.021517878;0.006551129;1864.2384;2652.3179;1798.0133;41.027493;192.62659;383.9401;1512;6.019231;16;6.8786125;15;4.2222223;9;1.7540984;4;10.85614;31;1574;2.232624;46;19;80;138;186;181;251;192;73;1;25;2
483;sim-0.05-0.3-20-0.3-2-0.5-0.6-20 ;3;Data;17406;249;905;0.2751381;0.59077466;0.35697;0.30568656;0.20336944;0.088766284;0.020037279;21080.32;19297.19;11485.943;11.937519;25.290606;52.932278;298;16.82;28;18.888393;33;7.580357;17;1.2933333;4;42.20524;179;271;0.2994475;148;52;12;75;113;46;168;186;65;4;1517;213;902;0.2361419;0.5619923;0.34980166;0.030442035;0.01751598;0.007629867;0.003370356;2230.0469;1591.5493;1056.338;18.975752;232.36179;463.51913;672;3.0233645;7;2.1201923;5;1.65;4;1.0530974;2;7.1594205;59;545;0.6042129;164;65;140;75;0;21;105;10;62;213;3885;208;665;0.31278196;0.67933434;0.40070003;0.08255132;0.06634955;0.042133175;0.008654089;4317.3076;4591.346;3500;31.747362;174.90855;348.86243;1864;7.3450704;14;8.70122;15;5.115854;12;2.05;5;21.72455;60;1999;3.006015;86;34;28;105;98;59;137;142;13;1;9;1
488;sim-0.05-0.3-20-0.3-2-0.5-0.8-20 ;3;Data;33557;257;1232;0.20860389;0.5914529;0.3507401;0.38453713;0.29673317;0.11718951;0.03118438;37533.074;38175.098;23556.42;8.276881;19.209112;18.881958;94;22.606382;38;23.683006;36;9.513072;21;1.5522876;7;71.60251;218;1;8.12E-04;94;42;78;130;185;46;157;157;68;4;2944;222;1226;0.18107668;0.5889349;0.33620763;0.04320805;0.028821835;0.009193009;0.004637455;4207.207;3545.0452;2319.8198;14.178299;312.0657;622.9687;1036;4.199324;10;3.3206897;9;1.6641791;4;1.1085714;2;15.486486;83;973;0.7936379;95;41;74;126;181;31;152;111;51;1;6026;254;923;0.2751896;0.55811495;0.41528746;0.05180723;0.06421486;0.036777794;0.010530964;4330.7085;5948.819;5145.6694;36.319523;239.7019;479.13776;2991;7.492823;18;9.978166;18;6.256637;14;2.3136363;6;24.012346;69;3344;3.6229687;90;32;89;147;165;47;189;136;62;34;11;1
493;sim-0.05-0.3-20-0.3-2-0.5-1-20 ;3;Data;72462;333;1563;0.21305183;0.42244437;0.35269424;0.57833564;0.40002084;0.1610123;0.028486669;63117.117;64840.84;38105.105;10.71441;14.493855;22.877527;130;25.02204;46;30.632391;51;11.294574;25;2.0358057;9;81.90343;242;1;6.40E-04;116;11;30;77;206;50;286;202;101;6;4326;237;1557;0.1522158;0.51402277;0.32268453;0.049532406;0.031113967;0.011583823;0.003262474;6375.5273;4295.359;2527.4263;16.18464;394.58838;788.0368;1595;5.142857;13;3.5699208;9;2.021807;8;1.1764706;3;21.024876;121;1402;0.9004496;107;31;17;142;192;50;151;124;1;1;9753;333;1266;0.26303318;0.4182643;0.40879124;0.050774526;0.06072216;0.03606858;0.008128355;5234.2344;7705.7056;6861.862;29.833963;327.94055;654.6587;4682;8.126316;23;13.336508;24;7.144231;19;2.5338078;8;28.848484;108;4886;3.8593998;108;19;20;113;158;56;272;201;56;1;16;2
498;sim-0.05-0.3-20-0.3-2-1-0.6-20 ;3;Data;16696;291;902;0.3226164;0.49537018;0.34275416;0.29524764;0.18005677;0.06710642;0.013418403;20161.512;14597.938;10268.041;10.142473;27.503178;51.84911;289;19.74372;34;14.982142;25;6.171171;14;1.2222222;5;31.957447;174;189;0.20953436;32;51;83;118;126;158;197;110;7;3;1509;196;900;0.21777777;0.7064399;0.35296038;0.026415965;0.022752646;0.009883385;0.002646692;2357.1428;1882.6531;1438.7755;7.5205774;230.27374;230.98085;495;2.6108375;6;2.1083744;5;1.5531915;3;1.0088495;2;12.25;97;435;0.48333332;68;40;59;61;69;21;145;69;1;1;3390;290;664;0.43674698;0.48679385;0.36467552;0.061777685;0.044998232;0.02144422;0.005295675;2906.8965;3086.2068;2006.8966;40.250717;181.34222;362.28305;1681;7.280255;14;8.04878;16;3.5911949;8;1.7089552;3;11.99635;51;1620;2.439759;47;57;80;69;127;133;179;102;58;1;8;1
503;sim-0.05-0.3-20-0.3-2-1-0.8-20 ;3;Data;32796;428;1225;0.34938776;0.52887243;0.34318683;0.35251966;0.16854165;0.05900918;0.011956964;25476.635;22228.973;14163.552;11.563317;20.848328;57.81009;123;26.389286;43;21.328947;39;8.779605;20;1.4032787;6;40.739857;186;1;8.16E-04;183;91;114;117;94;45;261;182;141;5;2449;288;1219;0.23625922;0.7765308;0.32480434;0.03938832;0.018826349;0.005925874;0.001194673;3065.9722;2607.639;1361.1111;16.409826;313.38315;626.7663;895;3.4794521;8;2.641115;7;1.451613;4;1.0887097;2;10.585714;87;751;0.61607873;134;145;90;69;40;22;70;148;1;1;6470;426;913;0.46659365;0.5046219;0.38444588;0.06025661;0.04389306;0.020838777;0.004913212;3715.9624;4147.887;2772.3005;39.077778;252.76471;504.20035;3107;9.824644;20;10.433628;20;5.8495574;13;2.4923077;7;15.73;62;3014;3.301205;182;17;180;114;117;45;351;127;142;2;10;1
508;sim-0.05-0.3-20-0.3-2-1-1-20 ;3;Data;76115;483;1566;0.30842912;0.53946465;0.3355152;0.45989907;0.2827022;0.110921875;0.019430816;50227.742;46161.492;27753.623;18.991798;15.652914;26.774532;155;32.604397;60;28.289743;45;10.5;30;1.9923273;10;59.55128;226;1;6.39E-04;196;89;97;185;211;94;364;253;132;6;3813;375;1557;0.24084778;0.6432775;0.3312185;0.035758924;0.016961139;0.005889888;0.001859318;3608;2872;1693.3334;16.918726;401.1683;269.38794;1247;4.3210526;12;3.0981433;11;1.7575758;6;1.167382;3;14.521739;120;1172;0.7527296;153;114;133;143;152;48;188;127;110;1;10851;481;1265;0.38023716;0.52277976;0.36104158;0.049202085;0.049948703;0.024151837;0.004657236;5787.942;6081.081;4201.663;36.903965;339.3081;677.3256;5042;12.491526;26;13.375796;27;6.2420382;14;2.03861;6;22.294872;71;5123;4.0498023;192;8;99;122;225;114;426;293;120;10;14;2
513;sim-0.05-0.3-20-0.3-4-0.5-0.6-20 ;3;Data;12712;198;904;0.21902655;0.5319654;0.36950785;0.28060305;0.15030465;0.09875175;0.02554804;17707.07;14050.505;10530.303;6.185337;66.221504;76.68788;210;11.025;18;11.316964;20;4.910714;9;1.2633928;3;33.026737;175;102;0.11283186;93;20;61;73;76;44;151;105;11;4;1363;150;901;0.16648169;0.6477305;0.35248315;0.034931913;0.018213006;0.008316631;0.00592894;2286.6667;1640;1486.6666;13.202556;229.17242;457.1936;494;2.3238096;7;1.6485149;4;1.2794118;3;1;1;9.534483;116;326;0.3618202;79;19;54;52;55;19;125;89;1;2;2024;195;658;0.2963526;0.49698237;0.40549275;0.03291857;0.04133972;0.021981834;0.005602818;1815.3846;3041.0256;1994.8718;30.882969;172.12206;343.28558;1084;3.7810218;9;5.4074073;12;2.5855262;7;1.5;4;10.421053;61;1052;1.5987842;105;16;34;68;57;1;132;73;44;3;7;1
518;sim-0.05-0.3-20-0.3-4-0.5-0.8-20 ;3;Data;23954;274;1235;0.22186235;0.5191104;0.36330763;0.26096556;0.21586363;0.06745139;0.021100363;26631.387;26215.328;16978.102;5.625764;42.04114;64.797134;64;15.205674;27;14.469055;25;6.295082;13;1.420712;5;42.086792;238;1;8.10E-04;129;49;84;67;190;46;190;124;125;4;1948;188;1228;0.15309446;0.7113461;0.35786182;0.018618194;0.020079376;0.01106972;0.003531369;2925.532;2250;1845.7446;16.545734;310.57687;621.15375;680;2.5308218;6;2.0647483;6;1.4608696;3;1;1;13.286821;105;466;0.37947884;113;52;62;153;155;21;73;58;1;1;3649;273;918;0.29738563;0.5028158;0.40590268;0.038843505;0.03957955;0.019012643;0.004970144;2809.524;3725.2747;2787.546;36.73859;240.12704;479.0094;1959;5.151515;13;6.3026314;14;3.4816513;8;1.7303921;4;13.815385;50;1926;2.0980392;110;65;69;128;177;69;199;115;78;2;9;1
523;sim-0.05-0.3-20-0.3-4-0.5-1-20 ;3;Data;47631;345;1566;0.22030652;0.5086153;0.35153645;0.48148423;0.2452925;0.07808989;0.0178266;45423.188;42205.797;27063.768;6.5546722;22.5436;38.64135;78;17.027473;30;14.994872;26;6.5206184;13;1.7161125;7;45.701492;288;1;6.39E-04;145;37;109;159;178;74;211;70;22;6;2828;162;1559;0.10391276;1.048693;0.34483352;0.05043755;0.027710324;0.009694139;0.003641942;5487.6543;3660.494;3623.4568;11.843878;392.1492;784.1945;892;1.7709924;6;1.436;6;1.4519231;4;NaN;0;14.952381;95;746;0.47851187;96;94;64;99;103;46;1;34;1;1;5078;342;1288;0.26552796;0.46613646;0.38359892;0.041452207;0.03156464;0.013270666;0.003252121;3385.9648;4736.8423;2809.9414;34.201393;333.28665;666.316;2585;5.3890786;12;6.2852664;15;3.266881;8;1.5247934;4;14.978979;73;2560;1.9875777;133;49;98;156;173;89;289;126;18;1;14;2
528;sim-0.05-0.3-20-0.3-4-1-0.6-20 ;3;Data;11816;256;898;0.28507796;0.46821278;0.368251;0.22111307;0.12635998;0.056957323;0.016250161;14296.875;12894.531;7015.625;7.6317945;61.248085;81.82103;185;10.702021;19;9.573991;16;3.99095;8;1.2544643;3;21.808;221;145;0.16146994;103;78;39;74;90;62;142;101;55;4;1260;146;887;0.16459978;0.75569147;0.3846325;0.016558342;0.023351215;0.009754425;0.005344067;1890.411;1993.1506;1047.9452;26.973707;225.06221;449.96112;476;1.9702381;5;1.8309178;4;1.5227273;3;1.081081;2;9.591305;119;321;0.361894;121;49;11;46;61;1;55;41;52;1;1696;254;632;0.40189874;0.4813317;0.38797638;0.034188036;0.025118805;0.011899348;0.004473289;1681.1024;1570.8661;1236.2205;43.39835;170.46994;340.5657;893;4.0814815;10;3.9342105;10;2.5033557;6;1.2061856;3;6.9083333;27;928;1.4683545;74;28;93;51;100;101;226;81;24;5;8;1
