 ,image,tot_root_length,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals,tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle
2419,sim-10-2.5-0.025-0.3-4-1-0.3-5-20.rsml,16603.277,40,3857,96.96,2.504,0.305,529,12440,24.055,0.934,39.378
2420,sim-16-1-0.01-0.3-4-1.2-0.3-4-20.rsml,16586.012,17,2595,153.147,2.213,0.317,415,13774,33.693,0.814,51.554
2421,sim-10-1-0.01-0.4-4-0.8-0.4-4-10.rsml,319.055,7,215,31.11,1.202,0.428,11,94,9.207,0.56,34.391
2422,sim-16-2.5-0.01-0.2-4-1-0.2-4-20.rsml,12978.117,40,3952,99.282,1.919,0.319,500,8759,18.014,0.549,46.271
2423,sim-16-1-0.01-0.2-6-1-0.2-2-10.rsml,153.631,6,151,25.605,0.629,0,0,0,0,0,0
2424,sim-16-4-0.025-0.4-4-1-0.2-1-10.rsml,711.694,24,557,23.741,0.593,0.47,20,133,7.096,0.312,45.144
2425,sim-10-1-0.025-0.3-4-0.8-0.2-4-20.rsml,3172.36,16,1012,63.786,1.936,0.297,118,2093,18.235,0.776,27.751
2426,sim-16-1-0.01-0.3-4-1-0.2-4-10.rsml,175.824,6,149,25.319,0.642,0.463,5,22,4.782,0.272,33.986
2427,sim-10-2.5-0.025-0.3-4-0.8-0.3-5-20.rsml,18643.229,40,3981,99.966,2.18,0.313,570,14346,25.692,0.813,28.976
2428,sim-16-1-0.04-0.2-6-0.8-0.4-5-10.rsml,435.743,7,353,50.867,1.175,0.272,11,73,7.243,0.324,29.149
2429,sim-16-2.5-0.01-0.4-6-1-0.4-2-20.rsml,42935.066,40,6319,158.5,1.507,0.212,834,36155,43.879,0.706,41.582
2430,sim-10-2.5-0.025-0.3-4-1-0.4-4-20.rsml,25028.359,40,4730,118.776,2.08,0.31,699,19909,29.009,0.757,37.603
2431,sim-10-1-0.04-0.2-4-0.8-0.3-3-20.rsml,5459.371,16,1608,100.986,2.951,0.319,202,3736,19.028,0.784,28.924
2432,sim-16-2.5-0.025-0.4-4-0.8-0.2-1-10.rsml,447.489,15,337,23.008,0.58,0.517,14,96,7.313,0.304,38.121
2433,sim-10-1-0.01-0.3-6-1-0.2-2-20.rsml,2189.753,16,968,60.943,1.893,0.237,80,1172,15.183,0.756,48.155
2434,sim-10-4-0.04-0.4-6-1.2-0.2-2-10.rsml,344.52,24,333,14.355,0.575,0,0,0,0,0,0
2435,sim-10-2.5-0.04-0.2-6-0.8-0.3-3-10.rsml,365.951,15,359,24.397,0.912,0,0,0,0,0,0
2436,sim-16-4-0.01-0.2-4-1.2-0.3-1-20.rsml,43135.988,40,8930,223.781,2.158,0.303,1440,33435,23.739,0.528,55.376
2437,sim-16-2.5-0.025-0.4-6-1-0.2-5-20.rsml,16440.908,40,3956,99.394,1.901,0.216,402,12253,31.008,0.937,40.403
2438,sim-16-1-0.025-0.2-4-1.2-0.2-1-10.rsml,157.21,6,149,25.217,0.635,0,1,5,5.906,0.221,75.604
2439,sim-10-1-0.01-0.2-6-1.2-0.2-5-20.rsml,1867.184,16,1016,64.077,1.974,0.251,76,805,11.078,0.581,62.027
2440,sim-10-4-0.04-0.2-6-1-0.2-1-10.rsml,363.794,24,355,15.158,0.629,0,0,0,0,0,0
2441,sim-10-1-0.04-0.2-6-1-0.4-2-20.rsml,6248.46,17,2101,124.11,3.765,0.192,180,4046,22.992,0.969,36.434
2442,sim-10-1-0.01-0.2-4-1-0.2-2-20.rsml,2245.267,16,990,62.51,1.929,0.333,105,1191,11.858,0.576,41.014
2443,sim-16-4-0.01-0.4-6-1.2-0.4-4-10.rsml,2082.253,28,1287,46.421,1.134,0.25,70,745,11.178,0.534,60.024
2444,sim-10-1-0.04-0.2-6-1.2-0.3-4-20.rsml,3483.138,16,1531,96.105,2.849,0.211,117,1885,16.628,0.764,51.697
2445,sim-16-1-0.01-0.4-6-1-0.2-4-20.rsml,6110.419,16,1545,97.066,1.879,0.218,157,4473,29.028,0.935,43.01
2446,sim-16-2.5-0.025-0.2-4-0.8-0.2-2-20.rsml,13838.012,40,3997,100.436,1.904,0.323,510,9560,19.256,0.545,31.049
2447,sim-10-2.5-0.025-0.4-6-1-0.4-1-20.rsml,22114.152,40,4536,113.907,2.181,0.215,498,17279,35.257,1.025,35.862
2448,sim-16-1-0.04-0.4-4-0.8-0.2-3-10.rsml,203.699,6,153,26.28,0.634,0.464,5,43,9.204,0.332,44.307
2449,sim-16-2.5-0.04-0.4-6-1.2-0.4-5-10.rsml,1414.647,17,859,51.127,1.176,0.249,46,525,11.858,0.547,48.023
2450,sim-16-2.5-0.01-0.2-4-1.2-0.3-3-10.rsml,759.967,17,625,37.332,0.935,0.521,18,116,6.963,0.282,60.722
2451,sim-16-2.5-0.025-0.2-4-0.8-0.2-1-20.rsml,12824.776,40,3848,96.708,1.864,0.314,467,8719,19.179,0.54,32.242
2452,sim-16-2.5-0.01-0.4-4-1.2-0.2-3-10.rsml,425.27,15,342,23.24,0.586,0.495,12,73,6.39,0.3,57.074
2453,sim-16-2.5-0.025-0.3-6-1-0.3-5-10.rsml,679.812,17,560,33.566,0.846,0.347,16,102,6.824,0.334,46.958
2454,sim-16-2.5-0.025-0.4-4-0.8-0.4-4-20.rsml,62303.031,40,6082,152.573,1.407,0.31,1192,55565,47.148,0.656,28.112
2455,sim-10-1-0.01-0.3-6-1.2-0.3-3-20.rsml,4784.416,16,1567,98.403,2.923,0.211,150,3139,21.4,1.088,59.216
2456,sim-16-2.5-0.01-0.3-6-1-0.3-4-10.rsml,806.069,17,638,38.082,0.936,0.262,19,149,8.351,0.364,45.192
2457,sim-10-2.5-0.01-0.2-4-1-0.2-1-20.rsml,5409.209,40,2471,62.182,1.927,0.314,249,2790,11.735,0.57,41.931
2458,sim-10-1-0.04-0.3-4-0.8-0.2-1-10.rsml,95.396,6,87,14.977,0.595,0,1,5,5.532,0.284,17.639
2459,sim-16-1-0.025-0.4-6-1.2-0.2-5-20.rsml,6186.984,16,1543,97.038,1.865,0.226,157,4551,29.518,0.918,47.929
2460,sim-10-4-0.025-0.2-6-0.8-0.2-2-10.rsml,364.893,24,353,15.204,0.609,0,0,0,0,0,0
2461,sim-10-2.5-0.04-0.3-4-0.8-0.3-2-10.rsml,387.462,15,343,23.345,0.892,0.528,5,36,7.459,0.38,25.374
2462,sim-16-4-0.04-0.3-4-0.8-0.4-2-10.rsml,2592.719,28,1452,52.459,1.23,0.338,97,1079,11.586,0.456,30.709
2463,sim-16-4-0.01-0.2-6-1.2-0.3-4-20.rsml,31631.18,40,8984,225.132,2.176,0.204,968,22131,23.374,0.53,56.051
2464,sim-16-4-0.025-0.3-4-1-0.2-1-10.rsml,677.285,24,579,24.614,0.638,0.426,13,81,6.658,0.273,55.647
2465,sim-10-1-0.01-0.4-4-1.2-0.3-4-10.rsml,186.645,6,153,25.982,0.949,0.461,5,28,6.151,0.459,55.798
2466,sim-10-2.5-0.04-0.2-4-1.2-0.2-4-10.rsml,221.771,15,214,14.785,0.583,0,0,0,0,0,0
2467,sim-10-1-0.025-0.4-4-1.2-0.2-5-20.rsml,3533.319,16,975,61.395,1.883,0.308,128,2488,19.93,0.955,46.323
2468,sim-10-1-0.025-0.4-6-1-0.3-4-20.rsml,6788.05,16,1627,102.088,2.994,0.212,161,5068,32.016,1.44,37.022
2469,sim-16-1-0.025-0.3-6-1.2-0.3-5-20.rsml,12350.354,17,2590,152.887,2.957,0.211,274,9612,35.589,1.091,47.899
2470,sim-10-1-0.04-0.3-4-0.8-0.4-1-10.rsml,277.148,7,212,30.743,1.144,0.394,9,57,6.883,0.45,25.664
2471,sim-16-1-0.04-0.2-6-0.8-0.3-4-10.rsml,283.638,7,251,36.366,0.894,0.227,4,27,7.269,0.287,37.951
2472,sim-10-2.5-0.04-0.2-6-1-0.2-4-20.rsml,4481.701,40,2430,61.248,1.889,0.254,167,1956,12.166,0.56,42.702
2473,sim-16-2.5-0.025-0.2-6-1-0.4-4-20.rsml,31067.643,40,7760,194.518,2.271,0.2,770,22884,30.243,0.571,37.467
2474,sim-10-2.5-0.01-0.2-4-1.2-0.3-5-10.rsml,368.912,15,349,23.873,0.944,0,2,10,5.412,0.287,49.327
2475,sim-16-1-0.01-0.2-4-0.8-0.2-5-10.rsml,160.412,6,151,25.656,0.634,0,1,6,6.478,0.222,36.088
2476,sim-16-2.5-0.01-0.2-6-0.8-0.2-1-20.rsml,10155.06,40,3891,97.742,1.891,0.214,335,6080,18.643,0.539,33.489
2477,sim-16-2.5-0.01-0.4-6-1.2-0.3-1-10.rsml,839.484,17,609,36.423,0.929,0.261,22,208,10.013,0.454,61.553
2478,sim-16-1-0.04-0.2-4-1-0.3-3-20.rsml,11566.888,17,2448,144.535,2.784,0.285,356,8932,25.589,0.744,36.329
2479,sim-16-1-0.025-0.4-4-0.8-0.4-2-20.rsml,31431.5,16,2831,177.484,1.871,0.29,533,28296,53.643,0.87,27.976
2480,sim-10-1-0.04-0.2-4-1.2-0.3-5-10.rsml,155.455,6,148,25.14,0.957,0,1,4,4.616,0.282,43.007
2481,sim-16-2.5-0.025-0.3-6-0.8-0.4-5-10.rsml,1330.57,17,881,52.354,1.248,0.277,40,422,11.014,0.465,34.385
2482,sim-16-2.5-0.01-0.4-4-1.2-0.4-1-10.rsml,1787.4,17,889,52.777,1.247,0.338,77,854,11.561,0.568,57.98
2483,sim-10-4-0.04-0.3-6-1.2-0.3-2-10.rsml,648.022,24,598,25.459,0.93,0.339,6,33,6.167,0.373,55.716
2484,sim-16-1-0.025-0.2-6-1.2-0.3-4-10.rsml,282.188,7,252,36.557,0.897,0.227,4,24,6.573,0.276,65.253
2485,sim-16-2.5-0.04-0.4-4-0.8-0.2-3-20.rsml,25653.336,40,4093,102.905,1.443,0.324,620,21214,34.737,0.713,27.799
2486,sim-16-2.5-0.04-0.2-6-0.8-0.3-3-20.rsml,21959.355,40,6071,152.282,2.422,0.198,588,15557,26.986,0.641,26.948
2487,sim-16-1-0.04-0.2-6-0.8-0.3-4-20.rsml,9334.348,17,2562,151.306,2.908,0.194,242,6636,27.943,0.767,29.689
2488,sim-10-4-0.04-0.2-6-1-0.4-4-20.rsml,22725.062,40,7199,180.44,2.737,0.216,729,15147,21.272,0.648,35.993
2489,sim-16-2.5-0.025-0.3-6-0.8-0.4-3-10.rsml,1210.728,17,842,50.023,1.188,0.275,34,340,10.598,0.45,34.174
2490,sim-10-1-0.025-0.4-4-1-0.3-5-20.rsml,10027.575,16,1619,101.565,2.572,0.322,264,8258,31.828,1.239,36.121
2491,sim-10-2.5-0.04-0.2-4-1-0.3-1-10.rsml,342.164,15,321,21.957,0.886,0,2,12,6.403,0.287,57.808
2492,sim-16-1-0.01-0.2-4-1.2-0.4-5-20.rsml,20402.039,17,3432,202.434,2.994,0.303,562,16660,30.179,0.761,52.56
2493,sim-16-4-0.025-0.2-6-1-0.3-1-20.rsml,33504.672,40,8993,225.405,2.159,0.198,940,23985,26.052,0.527,40.161
2494,sim-16-1-0.025-0.2-6-1-0.4-2-10.rsml,441.881,7,351,50.756,1.179,0.282,12,81,7.216,0.321,44.98
2495,sim-16-4-0.01-0.2-4-1-0.2-3-10.rsml,612.218,24,578,24.547,0.614,0,4,21,5.774,0.222,54.642
2496,sim-16-4-0.04-0.3-6-0.8-0.4-2-10.rsml,2202.469,28,1470,53.041,1.213,0.271,60,685,11.955,0.451,30.381
2497,sim-10-2.5-0.025-0.2-6-1-0.3-3-10.rsml,331.343,15,324,22.09,0.875,0,0,0,0,0,0
2498,sim-10-1-0.01-0.2-4-0.8-0.3-2-20.rsml,4808.921,16,1492,93.784,2.818,0.347,187,3215,17.692,0.76,34.622
2499,sim-10-2.5-0.01-0.4-6-1-0.4-5-20.rsml,22424.465,40,4704,118.109,1.902,0.202,528,17433,33.523,0.897,41.06
2500,sim-16-2.5-0.04-0.4-6-1-0.4-1-10.rsml,1304.768,17,812,48.406,1.142,0.243,41,459,11.753,0.531,37.415
2501,sim-16-1-0.01-0.4-4-1-0.2-5-20.rsml,8394.668,16,1518,95.384,1.879,0.326,233,6746,29.479,0.931,46.161
2502,sim-10-4-0.04-0.2-6-1-0.2-4-20.rsml,7343.898,40,3878,97.483,2.194,0.237,270,3310,12.758,0.586,37.744
2503,sim-16-2.5-0.01-0.4-4-0.8-0.2-1-10.rsml,456.037,15,361,24.666,0.625,0.513,12,81,7.17,0.32,29.963
2504,sim-16-4-0.01-0.2-4-0.8-0.3-4-10.rsml,1205.984,28,954,34.61,0.885,0.44,31,220,7.642,0.273,32.08
2505,sim-10-1-0.025-0.2-6-0.8-0.2-1-20.rsml,1728.966,15,946,63.737,1.872,0.241,59,742,13.1,0.55,34.304
2506,sim-16-4-0.01-0.4-4-0.8-0.3-2-20.rsml,60766.766,40,7216,180.969,1.269,0.296,1417,52779,37.776,0.57,31.382
2507,sim-16-2.5-0.025-0.2-4-0.8-0.2-2-10.rsml,378.122,15,359,24.521,0.594,0,2,9,5.154,0.23,18.423
2508,sim-16-4-0.04-0.3-6-0.8-0.3-1-10.rsml,1195.302,28,958,34.737,0.861,0.32,28,209,7.953,0.342,33.381
2509,sim-10-2.5-0.025-0.2-4-0.8-0.3-4-10.rsml,384.034,15,369,25.111,0.949,0,2,6,3.685,0.299,32.229
2510,sim-16-4-0.01-0.4-4-0.8-0.3-1-20.rsml,61108.434,40,7445,186.642,1.337,0.282,1366,52932,39.27,0.598,31.251
2511,sim-10-2.5-0.01-0.4-4-1-0.3-4-20.rsml,19532.352,40,3673,92.233,2.168,0.303,547,15552,28.963,1.045,42.156
2512,sim-16-4-0.04-0.4-6-0.8-0.3-3-10.rsml,1493.362,28,1016,36.912,0.922,0.217,42,444,10.948,0.454,32.924
2513,sim-16-4-0.04-0.2-4-1-0.4-5-20.rsml,56779.172,40,10019,250.937,2.012,0.274,1657,45877,28.209,0.479,36.613
2514,sim-10-4-0.025-0.2-6-1-0.4-1-20.rsml,22481.529,40,7254,181.884,2.355,0.219,725,14845,20.974,0.558,38.913
2515,sim-10-1-0.025-0.3-6-1-0.2-2-10.rsml,89.228,6,86,14.871,0.618,0,0,0,0,0,0
2516,sim-10-2.5-0.04-0.4-6-1-0.2-2-20.rsml,6495.46,37,2303,62.682,1.841,0.239,198,4072,21.092,0.917,37.633
2517,sim-16-4-0.04-0.4-4-0.8-0.2-3-20.rsml,40034.484,40,5917,148.391,1.368,0.288,968,33575,35.226,0.627,27.545
2518,sim-16-2.5-0.04-0.4-4-1.2-0.3-3-20.rsml,43712.574,40,5391,135.261,1.379,0.298,947,37812,40.446,0.657,44.593
2519,sim-16-1-0.01-0.3-6-1.2-0.3-5-10.rsml,298.869,7,248,36.043,0.897,0.292,7,43,6.652,0.349,86.837
2520,sim-10-1-0.025-0.3-4-1-0.3-5-20.rsml,7731.676,16,1656,104.153,3.07,0.305,241,5938,25.167,1.134,37.631
2521,sim-10-2.5-0.04-0.3-4-0.8-0.2-3-20.rsml,7144.74,40,2396,60.467,1.831,0.296,279,4588,16.939,0.742,29.363
2522,sim-10-1-0.04-0.3-4-0.8-0.3-5-20.rsml,7759.877,16,1619,101.554,2.96,0.299,232,6012,26.444,1.105,26.436
2523,sim-10-1-0.04-0.3-6-1-0.2-5-10.rsml,76.366,5,74,15.273,0.598,0,0,0,0,0,0
2524,sim-16-4-0.01-0.2-6-0.8-0.4-5-20.rsml,43297.41,40,10295,257.965,2.102,0.191,1147,32371,28.752,0.499,32.138
2525,sim-10-2.5-0.025-0.2-6-1.2-0.4-1-20.rsml,14241.45,40,5123,128.527,2.892,0.199,449,8862,20.268,0.741,51.037
2526,sim-10-1-0.025-0.2-4-0.8-0.4-5-20.rsml,9365.772,17,2197,129.778,3.985,0.281,295,7009,24.27,1.012,28.293
2527,sim-10-2.5-0.04-0.3-6-1.2-0.2-4-20.rsml,4986.539,37,2313,62.97,1.847,0.216,180,2571,14.759,0.732,48.223
2528,sim-10-4-0.025-0.4-4-0.8-0.4-5-10.rsml,1322.261,28,860,31.225,1.232,0.422,48,422,9.332,0.576,32.494
2529,sim-16-4-0.025-0.2-4-0.8-0.2-2-20.rsml,25511.018,40,6282,157.594,2.229,0.335,929,18727,20.675,0.581,31.172
2530,sim-10-4-0.04-0.4-4-1.2-0.2-5-20.rsml,16087.872,40,3871,97.293,2.21,0.304,553,11917,22.055,1.014,46.786
2531,sim-16-2.5-0.04-0.3-6-0.8-0.3-3-10.rsml,733.865,17,602,35.978,0.898,0.325,16,114,7.64,0.355,29.505
2532,sim-10-2.5-0.025-0.3-4-1.2-0.3-2-20.rsml,17094.035,40,3962,99.518,2.171,0.313,567,12828,23.128,0.813,47.641
2533,sim-10-1-0.04-0.3-6-0.8-0.2-1-10.rsml,93.866,6,90,15.644,0.607,0,0,0,0,0,0
2534,sim-16-1-0.01-0.2-4-0.8-0.3-1-20.rsml,13297.485,17,2563,151.308,2.979,0.329,401,10520,26.746,0.785,32.694
2535,sim-10-1-0.01-0.3-6-1-0.3-2-10.rsml,145.453,6,134,22.86,0.87,0,1,8,8.294,0.369,45.615
2536,sim-16-1-0.01-0.4-4-1-0.2-1-10.rsml,172.86,6,136,23.267,0.583,0.497,6,30,5.543,0.304,45.927
2537,sim-10-1-0.025-0.3-4-1-0.2-2-10.rsml,88.784,6,86,14.797,0.602,0,0,0,0,0,0
2538,sim-10-2.5-0.01-0.2-6-1-0.3-4-10.rsml,349.316,15,341,23.288,0.901,0,0,0,0,0,0
2539,sim-10-1-0.01-0.4-4-1-0.3-3-10.rsml,183.32,6,147,24.938,0.926,0.472,5,31,6.738,0.462,42.173
2540,sim-10-2.5-0.04-0.3-6-1-0.3-1-10.rsml,344.257,15,327,22.261,0.878,0,2,9,5.173,0.373,35.034
2541,sim-10-4-0.01-0.3-6-0.8-0.2-5-20.rsml,8317.867,40,3470,87.237,2.027,0.229,294,4683,16.423,0.742,34.11
2542,sim-16-1-0.025-0.2-4-1.2-0.4-5-10.rsml,499.284,7,359,51.859,1.242,0.353,18,124,7.571,0.328,65.498
2543,sim-10-2.5-0.01-0.3-4-1-0.3-1-10.rsml,357.808,15,321,21.936,0.873,0.511,4,27,7.19,0.363,40.666
2544,sim-16-1-0.04-0.2-6-1.2-0.2-5-20.rsml,4034.946,16,1584,99.395,1.899,0.227,140,2374,17.462,0.545,50.851
2545,sim-16-2.5-0.025-0.2-6-1.2-0.2-2-20.rsml,9215.141,40,3900,97.95,1.862,0.197,312,5139,16.978,0.536,54.515
2546,sim-16-4-0.01-0.4-4-1-0.3-2-20.rsml,58282.266,40,7352,184.269,1.298,0.285,1393,50188,36.548,0.579,42.624
2547,sim-10-1-0.04-0.2-4-1-0.2-1-10.rsml,78.541,5,76,15.708,0.598,0,0,0,0,0,0
2548,sim-10-4-0.01-0.4-4-1-0.4-3-20.rsml,38145.891,40,5902,148.071,1.717,0.295,1060,31670,30.399,0.75,41.305
2549,sim-10-2.5-0.04-0.2-4-1-0.4-2-20.rsml,19981.742,40,5085,127.549,2.873,0.313,663,14531,22.443,0.734,36.859
2550,sim-16-4-0.04-0.4-6-1-0.2-2-20.rsml,28576.059,40,6067,152.089,1.578,0.192,640,22158,35.145,0.725,35.603
2551,sim-10-2.5-0.04-0.2-6-0.8-0.4-4-20.rsml,15256.829,40,5093,127.761,2.852,0.196,431,9921,23.541,0.731,27.508
2552,sim-10-2.5-0.04-0.3-6-0.8-0.4-2-10.rsml,609.951,17,503,30.192,1.118,0.316,13,91,7.437,0.427,34.529
2553,sim-16-1-0.025-0.2-6-0.8-0.2-5-20.rsml,4288.242,16,1615,101.646,1.924,0.209,137,2595,19.43,0.553,30.78
2554,sim-10-1-0.01-0.4-6-1.2-0.3-4-10.rsml,169.405,6,145,24.668,0.933,0.351,3,20,7.132,0.453,84.978
2555,sim-16-4-0.025-0.3-4-0.8-0.2-5-10.rsml,642.134,24,560,23.781,0.589,0.453,10,66,7.139,0.262,32.163
2556,sim-10-4-0.04-0.3-4-1-0.4-5-10.rsml,1167.678,28,886,32.204,1.256,0.446,40,247,6.649,0.465,41.571
2557,sim-10-4-0.01-0.2-6-1.2-0.3-3-10.rsml,559.513,24,547,23.313,0.908,0,0,0,0,0,0
2558,sim-16-2.5-0.04-0.2-6-0.8-0.4-2-20.rsml,35114.445,40,7851,196.796,2.116,0.207,818,26795,33.304,0.539,27.46
2559,sim-10-2.5-0.025-0.3-4-0.8-0.4-2-20.rsml,27053.924,40,4715,118.296,2.076,0.332,753,21935,29.644,0.752,29.394
2560,sim-10-1-0.025-0.3-6-0.8-0.2-4-20.rsml,2345.883,16,976,61.565,1.891,0.235,78,1315,17.447,0.757,34.199
2561,sim-10-4-0.01-0.2-4-1.2-0.2-5-20.rsml,8900.504,40,3769,94.705,2.194,0.331,428,4890,11.945,0.587,59.032
2562,sim-10-4-0.01-0.2-6-1.2-0.3-2-10.rsml,572.15,24,561,23.84,0.932,0,0,0,0,0,0
2563,sim-10-2.5-0.04-0.2-6-1-0.3-2-20.rsml,10176.543,40,4096,102.848,3.032,0.196,329,5895,18.427,0.802,38.139
2564,sim-16-1-0.01-0.4-4-1.2-0.2-1-20.rsml,10114.561,16,1671,104.878,2.009,0.343,281,8295,30.023,0.987,53.884
2565,sim-10-1-0.01-0.2-6-0.8-0.4-4-10.rsml,206.679,7,204,29.526,1.136,0,0,0,0,0,0
2566,sim-10-4-0.025-0.3-4-1.2-0.2-3-20.rsml,12477.07,40,3841,96.501,2.223,0.323,514,8358,16.765,0.803,52.417
2567,sim-16-2.5-0.04-0.2-6-1-0.3-3-10.rsml,677.136,17,597,35.734,0.869,0.298,10,64,6.966,0.264,43.165
2568,sim-10-1-0.025-0.4-4-1-0.2-3-20.rsml,3481.576,16,954,60.2,1.844,0.32,126,2452,19.987,0.928,38.714
2569,sim-16-4-0.04-0.3-6-1.2-0.2-4-10.rsml,584.317,24,536,22.801,0.578,0.392,6,33,6.181,0.26,72.607
2570,sim-16-2.5-0.025-0.2-6-0.8-0.4-5-10.rsml,1100.051,17,878,52.189,1.246,0.281,28,199,7.602,0.336,33.026
2571,sim-10-4-0.04-0.4-6-1.2-0.3-1-20.rsml,21430.283,40,5225,131.066,2.225,0.21,552,15901,29.325,0.997,42.341
2572,sim-16-2.5-0.01-0.4-4-1-0.4-3-20.rsml,52499.516,40,6030,151.294,1.377,0.289,1113,45873,41.732,0.643,41.149
2573,sim-16-2.5-0.01-0.2-4-0.8-0.3-4-10.rsml,749.793,17,597,35.679,0.904,0.454,20,133,7.163,0.273,35.464
2574,sim-16-4-0.04-0.3-4-0.8-0.3-1-10.rsml,1452.818,28,1013,36.782,0.92,0.444,47,401,8.999,0.353,35.106
2575,sim-16-4-0.025-0.3-6-1-0.2-2-10.rsml,631.862,24,582,24.758,0.595,0.35,6,35,6.278,0.262,34.105
2576,sim-10-2.5-0.025-0.4-4-1-0.3-4-20.rsml,19751.143,40,3663,92.01,1.8,0.327,542,15784,29.651,0.871,37.245
2577,sim-10-1-0.01-0.3-6-0.8-0.2-3-20.rsml,2516.745,16,998,62.92,1.95,0.225,85,1466,17.765,0.775,37.647
2578,sim-16-2.5-0.025-0.3-6-0.8-0.3-3-10.rsml,725.506,17,596,35.676,0.866,0.307,16,110,7.439,0.343,35.033
2579,sim-10-4-0.01-0.4-6-0.8-0.2-5-10.rsml,355.812,24,345,14.826,0.621,0,0,0,0,0,0
2580,sim-16-1-0.025-0.4-4-0.8-0.4-1-20.rsml,33766.988,17,2926,172.649,1.675,0.291,566,30524,54.473,0.785,27.163
2581,sim-16-1-0.04-0.4-4-1-0.4-5-20.rsml,31963.518,16,2940,184.226,1.911,0.278,525,28735,55.268,0.896,32.072
2582,sim-16-2.5-0.04-0.3-4-1.2-0.3-3-20.rsml,37686.293,40,5811,145.726,1.814,0.3,931,31381,34.218,0.673,45.494
2583,sim-10-1-0.01-0.2-6-1.2-0.2-1-20.rsml,1543.655,15,920,61.916,1.873,0.237,55,586,11.18,0.549,60.329
2584,sim-10-1-0.025-0.4-6-1.2-0.2-4-10.rsml,90.46,6,89,15.077,0.597,0,0,0,0,0,0
2585,sim-10-2.5-0.04-0.3-6-1-0.2-4-10.rsml,212.167,15,203,14.144,0.601,0,0,0,0,0,0
2586,sim-10-2.5-0.01-0.2-6-1-0.4-2-20.rsml,14728.787,40,5099,127.964,2.904,0.214,447,9367,21.499,0.744,43.182
2587,sim-10-2.5-0.01-0.3-6-1-0.3-3-10.rsml,385.012,15,360,24.593,0.94,0.42,3,14,5.374,0.385,35.188
2588,sim-16-2.5-0.025-0.4-6-1-0.2-4-20.rsml,17338.645,40,4094,102.78,1.952,0.211,412,13013,32.105,0.963,38.774
2589,sim-10-2.5-0.04-0.4-4-1-0.2-3-20.rsml,9973.165,40,2451,61.801,1.902,0.339,340,7325,22.062,0.956,37.99
2590,sim-10-2.5-0.01-0.2-4-1-0.4-3-10.rsml,584.941,17,517,30.925,1.242,0.278,10,54,5.922,0.356,45.711
2591,sim-10-4-0.025-0.3-4-1.2-0.4-1-20.rsml,38175.035,40,6763,169.506,2.188,0.299,1170,30764,26.833,0.738,49.411
2592,sim-16-4-0.025-0.3-6-1-0.4-1-10.rsml,1817.308,28,1334,48.3,1.138,0.273,50,440,9.298,0.43,39.448
2593,sim-10-1-0.04-0.3-4-0.8-0.4-4-10.rsml,280.004,7,215,31.163,1.156,0.355,9,59,6.874,0.435,30.339
2594,sim-10-1-0.01-0.2-6-1-0.4-2-20.rsml,5901.465,17,2104,124.216,3.83,0.195,183,3694,20.709,0.98,42.119
2595,sim-16-1-0.04-0.4-6-1-0.2-1-20.rsml,6918.016,16,1596,100.093,1.895,0.216,161,5235,33.022,0.943,35.837
2596,sim-16-1-0.04-0.2-6-1-0.3-1-20.rsml,8390.317,17,2429,143.492,2.774,0.197,230,5824,25.874,0.738,38.642
2597,sim-16-4-0.025-0.3-4-1-0.4-4-10.rsml,2258.133,28,1337,48.287,1.137,0.344,91,861,9.957,0.427,39.556
2598,sim-10-4-0.01-0.2-4-1-0.2-1-20.rsml,7434.916,40,3383,85.038,2.006,0.353,356,3870,11.33,0.55,44.728
2599,sim-16-1-0.025-0.2-4-1-0.4-3-20.rsml,20601.674,17,3323,195.998,2.764,0.287,526,16993,32.832,0.704,38.359
2600,sim-10-1-0.01-0.3-6-0.8-0.2-2-20.rsml,2200.704,16,936,58.999,1.881,0.229,77,1220,16.321,0.749,34.124
2601,sim-16-2.5-0.01-0.4-6-0.8-0.4-3-10.rsml,1410.972,17,832,49.459,1.189,0.264,48,548,11.878,0.548,32.609
2602,sim-10-2.5-0.04-0.2-6-1.2-0.4-4-10.rsml,542.211,17,508,30.474,1.198,0.376,3,23,8.053,0.363,62.142
2603,sim-16-4-0.01-0.4-6-1-0.2-4-10.rsml,668.593,24,573,24.309,0.6,0.389,12,80,7.099,0.313,52.872
2604,sim-16-1-0.01-0.3-6-1.2-0.2-1-20.rsml,4455.21,16,1512,95.029,1.876,0.228,141,2862,20.814,0.735,60.557
2605,sim-10-2.5-0.04-0.2-4-0.8-0.4-4-10.rsml,583.889,17,518,30.937,1.173,0.223,8,54,7.245,0.351,27.703
2606,sim-16-4-0.04-0.2-6-1.2-0.3-2-10.rsml,1171.299,28,1018,37.047,0.922,0.265,21,125,6.38,0.274,53.401
2607,sim-10-2.5-0.01-0.3-4-1-0.4-5-20.rsml,25572.223,40,4883,122.539,2.16,0.325,750,20282,27.561,0.783,41.218
2608,sim-16-1-0.04-0.4-4-1-0.2-1-10.rsml,193.493,6,154,26.221,0.626,0.475,5,34,7.233,0.313,41.959
2609,sim-10-1-0.025-0.4-6-0.8-0.3-1-10.rsml,169.217,6,145,24.57,0.914,0.345,3,20,7.266,0.463,45.29
