 ;image;tot_root_length;n_primary;tot_prim_length;mean_prim_length;mean_prim_diameter;mean_lat_density;n_laterals;tot_lat_length;mean_lat_length;mean_lat_diameter;mean_lat_angle
1900;sim-0.15-0.4-10-1-4-0.5-0.8-20-5.rsml;4072.054;15;1126;75.439;0.745;0.309;187;2855;15.724;0.292;15.25
1901;sim-0.15-0.4-10-1-4-0.5-1-20-1.rsml;6276.036;15;1428;95.672;0.931;0.302;241;4727;20.087;0.362;12.806
1902;sim-0.15-0.4-10-1-4-0.5-1-20-2.rsml;6326.633;15;1429;95.705;0.931;0.302;241;4767;20.295;0.364;13.91
1903;sim-0.15-0.4-10-1-4-0.5-1-20-3.rsml;6318.061;15;1426;95.587;0.931;0.303;241;4760;20.267;0.364;13.259
1904;sim-0.15-0.4-10-1-4-0.5-1-20-4.rsml;6302.803;15;1427;95.652;0.931;0.302;241;4747;20.199;0.363;13.783
1905;sim-0.15-0.4-10-1-4-0.5-1-20-5.rsml;6307.679;15;1427;95.642;0.931;0.303;241;4752;20.22;0.363;13.866
1906;sim-0.15-0.4-10-1-4-1-0.6-20-1.rsml;2006.165;15;810;54.505;0.559;0.343;109;1135;10.904;0.227;33.936
1907;sim-0.15-0.4-10-1-4-1-0.6-20-2.rsml;1982.163;15;809;54.449;0.559;0.342;104;1117;11.206;0.227;33.145
1908;sim-0.15-0.4-10-1-4-1-0.6-20-3.rsml;2002.397;15;810;54.564;0.559;0.337;105;1131;11.276;0.226;33.665
1909;sim-0.15-0.4-10-1-4-1-0.6-20-4.rsml;1975.396;15;807;54.382;0.559;0.327;105;1106;11.044;0.228;34.414
1910;sim-0.15-0.4-10-1-4-1-0.6-20-5.rsml;1999.938;15;810;54.483;0.559;0.356;108;1131;10.951;0.227;34.259
1911;sim-0.15-0.4-10-1-4-1-0.8-20-1.rsml;3822.343;15;1124;75.479;0.745;0.308;187;2605;14.386;0.293;30.72
1912;sim-0.15-0.4-10-1-4-1-0.8-20-2.rsml;3816.275;15;1124;75.491;0.745;0.308;187;2592;14.352;0.293;30.736
1913;sim-0.15-0.4-10-1-4-1-0.8-20-3.rsml;3813.871;15;1121;75.346;0.745;0.309;187;2589;14.351;0.293;30.595
1914;sim-0.15-0.4-10-1-4-1-0.8-20-4.rsml;3817.586;15;1123;75.391;0.745;0.309;187;2591;14.368;0.294;30.037
1915;sim-0.15-0.4-10-1-4-1-0.8-20-5.rsml;3796.708;15;1122;75.282;0.745;0.309;187;2567;14.265;0.293;29.394
1916;sim-0.15-0.4-10-1-4-1-1-20-1.rsml;6037.123;15;1428;95.631;0.931;0.302;241;4487;19.098;0.363;27.54
1917;sim-0.15-0.4-10-1-4-1-1-20-2.rsml;6069.352;15;1429;95.646;0.931;0.302;241;4510;19.231;0.364;27.935
1918;sim-0.15-0.4-10-1-4-1-1-20-3.rsml;6115.356;15;1426;95.692;0.931;0.302;241;4556;19.419;0.365;28.279
1919;sim-0.15-0.4-10-1-4-1-1-20-4.rsml;6062.946;15;1427;95.634;0.931;0.302;241;4510;19.205;0.363;28.355
1920;sim-0.15-0.4-10-1-4-1-1-20-5.rsml;6063.405;15;1427;95.577;0.931;0.303;241;4510;19.211;0.364;27.291
1921;sim-0.15-0.4-20-0.3-2-0.5-0.6-20-1.rsml;3307.402;5;433;87.097;0.559;0.542;132;2810;21.757;0.224;13.793
1922;sim-0.15-0.4-20-0.3-2-0.5-0.6-20-2.rsml;3275.219;5;432;86.857;0.559;0.553;132;2777;21.522;0.223;14.114
1923;sim-0.15-0.4-20-0.3-2-0.5-0.6-20-3.rsml;3312.159;5;433;87.045;0.559;0.544;132;2812;21.795;0.225;14.168
1924;sim-0.15-0.4-20-0.3-2-0.5-0.6-20-4.rsml;3316.271;5;433;87.096;0.559;0.552;132;2812;21.824;0.226;13.956
1925;sim-0.15-0.4-20-0.3-2-0.5-0.6-20-5.rsml;3338.23;5;433;87.024;0.559;0.551;132;2837;21.993;0.224;15.252
1926;sim-0.15-0.4-20-0.3-2-0.5-0.8-20-1.rsml;6638.187;5;597;119.868;0.745;0.539;214;5927;28.219;0.292;12.642
1927;sim-0.15-0.4-20-0.3-2-0.5-0.8-20-2.rsml;6669.102;5;597;119.861;0.745;0.539;214;5959;28.364;0.292;12.583
1928;sim-0.15-0.4-20-0.3-2-0.5-0.8-20-3.rsml;6671.827;5;597;119.937;0.745;0.538;214;5970;28.375;0.292;11.435
1929;sim-0.15-0.4-20-0.3-2-0.5-0.8-20-4.rsml;6651.029;5;597;119.818;0.745;0.539;214;5937;28.28;0.291;13.034
1930;sim-0.15-0.4-20-0.3-2-0.5-0.8-20-5.rsml;6661.937;5;596;119.728;0.745;0.542;214;5958;28.333;0.292;13.376
1931;sim-0.15-0.4-20-0.3-2-0.5-1-20-1.rsml;10494.607;5;755;151.585;0.931;0.539;273;9599;35.666;0.361;11.867
1932;sim-0.15-0.4-20-0.3-2-0.5-1-20-2.rsml;10483.374;5;756;151.521;0.931;0.539;273;9595;35.626;0.361;11.403
1933;sim-0.15-0.4-20-0.3-2-0.5-1-20-3.rsml;10532.085;5;755;151.516;0.931;0.541;273;9648;35.804;0.361;11.549
1934;sim-0.15-0.4-20-0.3-2-0.5-1-20-4.rsml;10534.144;5;754;151.452;0.931;0.54;273;9643;35.813;0.361;12.17
1935;sim-0.15-0.4-20-0.3-2-0.5-1-20-5.rsml;10482.225;5;755;151.585;0.931;0.539;273;9585;35.62;0.361;11.575
1936;sim-0.15-0.4-20-0.3-2-1-0.6-20-1.rsml;3084.516;5;433;87.158;0.559;0.543;132;2582;20.066;0.224;29.426
1937;sim-0.15-0.4-20-0.3-2-1-0.6-20-2.rsml;3107.951;5;434;87.121;0.559;0.541;132;2609;20.245;0.223;32.054
1938;sim-0.15-0.4-20-0.3-2-1-0.6-20-3.rsml;3092.481;5;434;87.413;0.559;0.539;132;2594;20.117;0.224;31.236
1939;sim-0.15-0.4-20-0.3-2-1-0.6-20-4.rsml;3115.245;5;434;87.11;0.559;0.541;132;2614;20.301;0.224;31.395
1940;sim-0.15-0.4-20-0.3-2-1-0.6-20-5.rsml;3069.044;5;433;87.282;0.559;0.544;132;2568;19.944;0.224;30.716
1941;sim-0.15-0.4-20-0.3-2-1-0.8-20-1.rsml;6391.222;5;597;119.985;0.745;0.538;214;5688;27.062;0.293;27.575
1942;sim-0.15-0.4-20-0.3-2-1-0.8-20-2.rsml;6345.429;5;597;119.863;0.745;0.54;214;5639;26.851;0.291;28.116
1943;sim-0.15-0.4-20-0.3-2-1-0.8-20-3.rsml;6369.553;5;597;119.786;0.745;0.541;214;5660;26.966;0.292;27.229
1944;sim-0.15-0.4-20-0.3-2-1-0.8-20-4.rsml;6383.528;5;597;119.748;0.745;0.542;214;5682;27.032;0.292;27.833
1945;sim-0.15-0.4-20-0.3-2-1-0.8-20-5.rsml;6377.587;5;597;119.848;0.745;0.538;214;5677;27.002;0.292;26.622
1946;sim-0.15-0.4-20-0.3-2-1-1-20-1.rsml;10142.805;5;756;151.589;0.931;0.539;273;9253;34.377;0.36;25.118
1947;sim-0.15-0.4-20-0.3-2-1-1-20-2.rsml;10103.917;5;755;151.554;0.931;0.539;273;9217;34.235;0.36;25.397
1948;sim-0.15-0.4-20-0.3-2-1-1-20-3.rsml;10128.63;5;756;151.542;0.931;0.54;273;9234;34.326;0.361;24.981
1949;sim-0.15-0.4-20-0.3-2-1-1-20-4.rsml;10143.255;5;755;151.444;0.931;0.541;273;9250;34.381;0.361;25.537
1950;sim-0.15-0.4-20-0.3-2-1-1-20-5.rsml;10192.414;5;755;151.507;0.931;0.539;273;9295;34.56;0.36;26.654
1951;sim-0.15-0.4-20-0.3-4-0.5-0.6-20-1.rsml;1813.124;5;433;87.137;0.559;0.351;65;1343;21.191;0.224;13.787
1952;sim-0.15-0.4-20-0.3-4-0.5-0.6-20-2.rsml;1850.256;5;433;87.049;0.559;0.357;65;1385;21.769;0.225;13.581
1953;sim-0.15-0.4-20-0.3-4-0.5-0.6-20-3.rsml;1849.476;5;433;87.082;0.559;0.35;65;1378;21.755;0.225;15.826
1954;sim-0.15-0.4-20-0.3-4-0.5-0.6-20-4.rsml;1867.008;5;433;87.06;0.559;0.357;65;1398;22.026;0.226;14.208
1955;sim-0.15-0.4-20-0.3-4-0.5-0.6-20-5.rsml;1842.06;5;432;87.099;0.559;0.352;65;1375;21.639;0.225;13.356
1956;sim-0.15-0.4-20-0.3-4-0.5-0.8-20-1.rsml;3588.339;5;597;119.913;0.745;0.287;106;2932;28.196;0.292;14.013
1957;sim-0.15-0.4-20-0.3-4-0.5-0.8-20-2.rsml;3632.9;5;597;119.792;0.745;0.288;106;2979;28.622;0.295;12.405
1958;sim-0.15-0.4-20-0.3-4-0.5-0.8-20-3.rsml;3610.54;5;597;119.829;0.745;0.287;106;2955;28.409;0.292;12.625
1959;sim-0.15-0.4-20-0.3-4-0.5-0.8-20-4.rsml;3572.841;5;596;119.721;0.745;0.287;106;2918;28.059;0.291;12.948
1960;sim-0.15-0.4-20-0.3-4-0.5-0.8-20-5.rsml;3584.575;5;596;119.784;0.745;0.289;106;2928;28.167;0.293;12.353
1961;sim-0.15-0.4-20-0.3-4-0.5-1-20-1.rsml;5542.583;5;756;151.536;0.931;0.285;136;4720;35.183;0.36;11.349
1962;sim-0.15-0.4-20-0.3-4-0.5-1-20-2.rsml;5541.583;5;755;151.454;0.931;0.286;136;4714;35.179;0.36;10.74
1963;sim-0.15-0.4-20-0.3-4-0.5-1-20-3.rsml;5598.03;5;756;151.541;0.931;0.285;136;4773;35.591;0.362;12.12
1964;sim-0.15-0.4-20-0.3-4-0.5-1-20-4.rsml;5585.898;5;755;151.406;0.931;0.286;136;4759;35.506;0.363;12.218
1965;sim-0.15-0.4-20-0.3-4-0.5-1-20-5.rsml;5520.61;5;756;151.502;0.931;0.285;136;4699;35.023;0.359;11.65
1966;sim-0.15-0.4-20-0.3-4-1-0.6-20-1.rsml;1741.703;5;435;87.153;0.559;0.348;65;1273;20.091;0.226;30.764
1967;sim-0.15-0.4-20-0.3-4-1-0.6-20-2.rsml;1754.244;5;434;87.135;0.559;0.358;65;1284;20.286;0.227;29.782
1968;sim-0.15-0.4-20-0.3-4-1-0.6-20-3.rsml;1697.854;5;435;87.406;0.559;0.347;65;1227;19.397;0.222;27.722
1969;sim-0.15-0.4-20-0.3-4-1-0.6-20-4.rsml;1708.241;5;432;86.928;0.559;0.357;65;1242;19.594;0.223;28.976
1970;sim-0.15-0.4-20-0.3-4-1-0.6-20-5.rsml;1760.822;5;432;86.967;0.559;0.351;65;1292;20.4;0.223;30.878
1971;sim-0.15-0.4-20-0.3-4-1-0.8-20-1.rsml;3438.177;5;597;119.918;0.745;0.287;106;2785;26.779;0.291;27.627
1972;sim-0.15-0.4-20-0.3-4-1-0.8-20-2.rsml;3426.726;5;597;119.687;0.745;0.288;106;2777;26.682;0.293;26.761
1973;sim-0.15-0.4-20-0.3-4-1-0.8-20-3.rsml;3417.641;5;597;119.968;0.745;0.287;106;2768;26.583;0.292;24.939
1974;sim-0.15-0.4-20-0.3-4-1-0.8-20-4.rsml;3428.157;5;595;119.66;0.745;0.288;106;2777;26.697;0.292;26.056
1975;sim-0.15-0.4-20-0.3-4-1-0.8-20-5.rsml;3504.889;5;596;119.708;0.745;0.288;106;2857;27.418;0.294;28.51
1976;sim-0.15-0.4-20-0.3-4-1-1-20-1.rsml;5341.821;5;755;151.394;0.931;0.286;136;4524;33.712;0.359;25.129
1977;sim-0.15-0.4-20-0.3-4-1-1-20-2.rsml;5337.688;5;756;151.533;0.931;0.285;136;4510;33.677;0.36;23.942
1978;sim-0.15-0.4-20-0.3-4-1-1-20-3.rsml;5413.83;5;754;151.524;0.931;0.286;136;4584;34.237;0.36;26.427
1979;sim-0.15-0.4-20-0.3-4-1-1-20-4.rsml;5438.272;5;756;151.507;0.931;0.285;136;4619;34.417;0.362;26.108
1980;sim-0.15-0.4-20-0.3-4-1-1-20-5.rsml;5329.5;5;756;151.503;0.931;0.285;136;4502;33.618;0.358;24.531
1981;sim-0.15-0.4-20-1-2-0.5-0.6-20-1.rsml;15230.129;15;1672;112.045;0.559;0.544;565;13271;23.981;0.225;15.24
1982;sim-0.15-0.4-20-1-2-0.5-0.6-20-2.rsml;15169.854;15;1673;111.977;0.559;0.543;565;13212;23.876;0.224;15.063
1983;sim-0.15-0.4-20-1-2-0.5-0.6-20-3.rsml;15247.266;15;1673;111.963;0.559;0.544;565;13275;24.014;0.225;14.93
1984;sim-0.15-0.4-20-1-2-0.5-0.6-20-4.rsml;15087.392;15;1667;111.721;0.559;0.548;565;13139;23.737;0.224;14.102
1985;sim-0.15-0.4-20-1-2-0.5-0.6-20-5.rsml;15158.524;15;1671;111.796;0.559;0.549;565;13195;23.861;0.225;14.689
1986;sim-0.15-0.4-20-1-2-0.5-0.8-20-1.rsml;30303.469;15;2291;153.279;0.745;0.541;895;27559;31.29;0.294;12.587
1987;sim-0.15-0.4-20-1-2-0.5-0.8-20-2.rsml;30174.566;15;2292;153.292;0.745;0.543;895;27432;31.145;0.292;12.379
1988;sim-0.15-0.4-20-1-2-0.5-0.8-20-3.rsml;30228.57;15;2293;153.353;0.745;0.54;895;27468;31.205;0.293;12.51
1989;sim-0.15-0.4-20-1-2-0.5-0.8-20-4.rsml;30144.74;15;2291;153.219;0.745;0.542;895;27403;31.113;0.293;12.59
1990;sim-0.15-0.4-20-1-2-0.5-0.8-20-5.rsml;30235.465;15;2293;153.215;0.745;0.542;895;27493;31.215;0.293;12.432
1991;sim-0.15-0.4-20-1-2-0.5-1-20-1.rsml;47649.574;15;2909;194.315;0.931;0.541;1132;44176;39.518;0.362;11.707
1992;sim-0.15-0.4-20-1-2-0.5-1-20-2.rsml;47461.992;15;2907;194.277;0.931;0.542;1132;43986;39.353;0.36;11.739
1993;sim-0.15-0.4-20-1-2-0.5-1-20-3.rsml;47598.738;15;2908;194.275;0.931;0.542;1132;44120;39.474;0.361;12.094
1994;sim-0.15-0.4-20-1-2-0.5-1-20-4.rsml;47704.891;15;2907;194.295;0.931;0.542;1132;44248;39.568;0.361;11.852
1995;sim-0.15-0.4-20-1-2-0.5-1-20-5.rsml;47668.145;15;2907;194.32;0.931;0.541;1132;44204;39.535;0.361;11.936
1996;sim-0.15-0.4-20-1-2-1-0.6-20-1.rsml;14212.442;15;1667;111.742;0.559;0.547;565;12252;22.188;0.225;30.94
1997;sim-0.15-0.4-20-1-2-1-0.6-20-2.rsml;14230.934;15;1671;111.866;0.559;0.546;565;12278;22.218;0.224;31.113
1998;sim-0.15-0.4-20-1-2-1-0.6-20-3.rsml;14310.844;15;1670;111.825;0.559;0.547;565;12358;22.36;0.225;30.507
1999;sim-0.15-0.4-20-1-2-1-0.6-20-4.rsml;14288.359;15;1670;111.767;0.559;0.548;565;12339;22.322;0.225;31.444
2000;sim-0.15-0.4-20-1-2-1-0.6-20-5.rsml;14162.405;15;1670;111.868;0.559;0.546;565;12205;22.096;0.225;31.131
2001;sim-0.15-0.4-20-1-2-1-0.8-20-1.rsml;28886.781;15;2294;153.291;0.745;0.541;895;26155;29.707;0.292;27.495
2002;sim-0.15-0.4-20-1-2-1-0.8-20-2.rsml;29062.713;15;2292;153.302;0.745;0.541;895;26317;29.903;0.293;27.944
2003;sim-0.15-0.4-20-1-2-1-0.8-20-3.rsml;28768.682;15;2291;153.185;0.745;0.541;895;26019;29.576;0.292;27.135
2004;sim-0.15-0.4-20-1-2-1-0.8-20-4.rsml;28945.203;15;2293;153.307;0.745;0.542;895;26187;29.772;0.293;27.488
2005;sim-0.15-0.4-20-1-2-1-0.8-20-5.rsml;28902.084;15;2292;153.173;0.745;0.542;895;26155;29.726;0.292;26.954
2006;sim-0.15-0.4-20-1-2-1-1-20-1.rsml;46283.547;15;2909;194.381;0.931;0.541;1132;42807;38.311;0.361;25.005
2007;sim-0.15-0.4-20-1-2-1-1-20-2.rsml;46098.859;15;2909;194.348;0.931;0.541;1132;42611;38.148;0.36;24.915
2008;sim-0.15-0.4-20-1-2-1-1-20-3.rsml;46273.531;15;2906;194.299;0.931;0.541;1132;42796;38.303;0.361;25.217
2009;sim-0.15-0.4-20-1-2-1-1-20-4.rsml;46346.625;15;2905;194.237;0.931;0.542;1132;42893;38.368;0.361;24.916
2010;sim-0.15-0.4-20-1-2-1-1-20-5.rsml;46083.246;15;2907;194.245;0.931;0.542;1132;42607;38.136;0.36;24.56
2011;sim-0.15-0.4-20-1-4-0.5-0.6-20-1.rsml;8340.439;15;1670;111.831;0.559;0.313;282;6517;23.628;0.226;15.278
2012;sim-0.15-0.4-20-1-4-0.5-0.6-20-2.rsml;8362.355;15;1668;111.704;0.559;0.315;282;6550;23.712;0.227;14.754
2013;sim-0.15-0.4-20-1-4-0.5-0.6-20-3.rsml;8401.382;15;1674;112.048;0.559;0.314;282;6581;23.832;0.227;15.373
2014;sim-0.15-0.4-20-1-4-0.5-0.6-20-4.rsml;8307.726;15;1667;111.778;0.559;0.314;282;6499;23.514;0.225;14.371
2015;sim-0.15-0.4-20-1-4-0.5-0.6-20-5.rsml;8318.356;15;1671;111.836;0.559;0.317;282;6502;23.549;0.225;15.568
2016;sim-0.15-0.4-20-1-4-0.5-0.8-20-1.rsml;16106.565;15;2292;153.267;0.745;0.293;447;13584;30.889;0.293;12.958
2017;sim-0.15-0.4-20-1-4-0.5-0.8-20-2.rsml;16107.708;15;2295;153.38;0.745;0.293;447;13587;30.888;0.293;12.848
2018;sim-0.15-0.4-20-1-4-0.5-0.8-20-3.rsml;16189.857;15;2291;153.221;0.745;0.293;447;13669;31.077;0.293;12.95
2019;sim-0.15-0.4-20-1-4-0.5-0.8-20-4.rsml;16105.393;15;2292;153.265;0.745;0.293;447;13588;30.887;0.293;13.211
2020;sim-0.15-0.4-20-1-4-0.5-0.8-20-5.rsml;16109.977;15;2291;153.276;0.745;0.293;447;13582;30.897;0.294;12.399
2021;sim-0.15-0.4-20-1-4-0.5-1-20-1.rsml;25037.035;15;2908;194.355;0.931;0.291;568;21839;38.947;0.362;11.937
2022;sim-0.15-0.4-20-1-4-0.5-1-20-2.rsml;25061.854;15;2905;194.225;0.931;0.291;568;21869;38.994;0.361;11.803
2023;sim-0.15-0.4-20-1-4-0.5-1-20-3.rsml;25107.871;15;2905;194.291;0.931;0.291;568;21915;39.073;0.363;11.676
2024;sim-0.15-0.4-20-1-4-0.5-1-20-4.rsml;25081.529;15;2907;194.26;0.931;0.291;568;21878;39.028;0.362;12.154
2025;sim-0.15-0.4-20-1-4-0.5-1-20-5.rsml;25146.84;15;2904;194.272;0.931;0.291;568;21962;39.142;0.362;11.791
2026;sim-0.15-0.4-20-1-4-1-0.6-20-1.rsml;7793.581;15;1668;111.764;0.559;0.315;282;5987;21.692;0.225;30.86
2027;sim-0.15-0.4-20-1-4-1-0.6-20-2.rsml;7924.254;15;1673;111.911;0.559;0.314;282;6098;22.147;0.226;32.026
2028;sim-0.15-0.4-20-1-4-1-0.6-20-3.rsml;7928.728;15;1669;111.837;0.559;0.315;282;6107;22.167;0.225;31.511
2029;sim-0.15-0.4-20-1-4-1-0.6-20-4.rsml;7902.61;15;1668;111.795;0.559;0.314;282;6088;22.077;0.225;30.949
2030;sim-0.15-0.4-20-1-4-1-0.6-20-5.rsml;7892.036;15;1670;111.84;0.559;0.314;282;6072;22.037;0.225;31.987
2031;sim-0.15-0.4-20-1-4-1-0.8-20-1.rsml;15513.831;15;2289;153.122;0.745;0.294;447;12996;29.568;0.294;27.842
2032;sim-0.15-0.4-20-1-4-1-0.8-20-2.rsml;15433.579;15;2292;153.179;0.745;0.293;447;12924;29.387;0.292;27.423
2033;sim-0.15-0.4-20-1-4-1-0.8-20-3.rsml;15515.269;15;2291;153.219;0.745;0.293;447;12991;29.568;0.293;26.54
2034;sim-0.15-0.4-20-1-4-1-0.8-20-4.rsml;15576.667;15;2293;153.276;0.745;0.293;447;13055;29.704;0.294;27.722
2035;sim-0.15-0.4-20-1-4-1-0.8-20-5.rsml;15574.477;15;2293;153.34;0.745;0.293;447;13050;29.697;0.293;28.131
2036;sim-0.15-0.4-20-1-4-1-1-20-1.rsml;24451.74;15;2909;194.376;0.931;0.291;568;21252;37.916;0.362;24.898
2037;sim-0.15-0.4-20-1-4-1-1-20-2.rsml;24374.383;15;2908;194.366;0.931;0.291;568;21183;37.78;0.361;25.417
2038;sim-0.15-0.4-20-1-4-1-1-20-3.rsml;24378.523;15;2906;194.237;0.931;0.291;568;21176;37.79;0.361;25.347
2039;sim-0.15-0.4-20-1-4-1-1-20-4.rsml;24463.979;15;2909;194.325;0.931;0.291;568;21260;37.939;0.362;25.637
2040;sim-0.15-0.4-20-1-4-1-1-20-5.rsml;24332.381;15;2907;194.266;0.931;0.29;568;21134;37.708;0.361;25.276
2041;sim-0.15-0.4-30-0.3-2-0.5-0.6-20-1.rsml;7822.245;5;657;131.877;0.559;0.539;236;7043;30.351;0.224;12.918
2042;sim-0.15-0.4-30-0.3-2-0.5-0.6-20-2.rsml;7803.815;5;657;131.793;0.559;0.539;236;7020;30.275;0.223;13.112
2043;sim-0.15-0.4-30-0.3-2-0.5-0.6-20-3.rsml;7806.887;5;658;131.8;0.559;0.54;236;7023;30.288;0.223;13.528
2044;sim-0.15-0.4-30-0.3-2-0.5-0.6-20-4.rsml;7808.446;5;657;132.001;0.559;0.538;236;7033;30.29;0.224;12.545
2045;sim-0.15-0.4-30-0.3-2-0.5-0.6-20-5.rsml;7830.11;5;656;131.892;0.559;0.541;236;7054;30.384;0.224;13.669
2046;sim-0.15-0.4-30-0.3-2-0.5-0.8-20-1.rsml;14834.515;5;900;180.305;0.745;0.539;326;13765;42.739;0.292;12.256
2047;sim-0.15-0.4-30-0.3-2-0.5-0.8-20-2.rsml;14821.941;5;899;180.349;0.745;0.54;326;13753;42.7;0.292;12.413
2048;sim-0.15-0.4-30-0.3-2-0.5-0.8-20-3.rsml;14879.978;5;899;180.164;0.745;0.54;326;13814;42.881;0.293;12.526
2049;sim-0.15-0.4-30-0.3-2-0.5-0.8-20-4.rsml;14839.913;5;899;180.328;0.745;0.54;326;13774;42.755;0.292;13.11
2050;sim-0.15-0.4-30-0.3-2-0.5-0.8-20-5.rsml;14853.507;5;899;180.307;0.745;0.54;326;13782;42.797;0.292;12.432
2051;sim-0.15-0.4-30-0.3-2-0.5-1-20-1.rsml;24277.998;5;1137;227.82;0.931;0.517;456;22910;50.743;0.36;11.518
2052;sim-0.15-0.4-30-0.3-2-0.5-1-20-2.rsml;24359.551;5;1135;227.629;0.931;0.531;457;22992;50.813;0.361;11.885
2053;sim-0.15-0.4-30-0.3-2-0.5-1-20-3.rsml;24235.871;5;1137;227.846;0.931;0.522;457;22864;50.54;0.359;11.999
2054;sim-0.15-0.4-30-0.3-2-0.5-1-20-4.rsml;24348.971;5;1137;227.833;0.931;0.516;453;22983;51.236;0.361;11.978
2055;sim-0.15-0.4-30-0.3-2-0.5-1-20-5.rsml;24384.373;5;1139;227.926;0.931;0.529;459;23018;50.642;0.361;11.044
2056;sim-0.15-0.4-30-0.3-2-1-0.6-20-1.rsml;7439.08;5;656;131.806;0.559;0.542;236;6669;28.729;0.224;30.343
2057;sim-0.15-0.4-30-0.3-2-1-0.6-20-2.rsml;7398.383;5;656;131.763;0.559;0.54;236;6624;28.557;0.224;29.344
2058;sim-0.15-0.4-30-0.3-2-1-0.6-20-3.rsml;7472.484;5;657;131.902;0.559;0.538;236;6695;28.869;0.224;30.662
2059;sim-0.15-0.4-30-0.3-2-1-0.6-20-4.rsml;7404.358;5;656;131.856;0.559;0.541;236;6627;28.581;0.224;28.951
2060;sim-0.15-0.4-30-0.3-2-1-0.6-20-5.rsml;7453.185;5;656;131.838;0.559;0.54;236;6672;28.788;0.224;30.462
2061;sim-0.15-0.4-30-0.3-2-1-0.8-20-1.rsml;14350.824;5;899;180.246;0.745;0.541;326;13297;41.256;0.293;26.037
2062;sim-0.15-0.4-30-0.3-2-1-0.8-20-2.rsml;14364.051;5;898;180.24;0.745;0.541;326;13301;41.297;0.292;27.156
2063;sim-0.15-0.4-30-0.3-2-1-0.8-20-3.rsml;14342.587;5;899;180.174;0.745;0.54;326;13272;41.232;0.293;26.979
2064;sim-0.15-0.4-30-0.3-2-1-0.8-20-4.rsml;14282.747;5;898;180.201;0.745;0.54;326;13216;41.048;0.292;26.971
2065;sim-0.15-0.4-30-0.3-2-1-0.8-20-5.rsml;14317.909;5;900;180.375;0.745;0.539;326;13253;41.153;0.292;26.693
2066;sim-0.15-0.4-30-0.3-2-1-1-20-1.rsml;23779.963;5;1138;227.918;0.931;0.516;455;22416;49.759;0.36;24.337
2067;sim-0.15-0.4-30-0.3-2-1-1-20-2.rsml;23790.332;5;1136;227.835;0.931;0.531;462;22426;49.028;0.36;24.708
2068;sim-0.15-0.4-30-0.3-2-1-1-20-3.rsml;23632.42;5;1137;227.843;0.931;0.517;455;22279;49.436;0.359;25.012
2069;sim-0.15-0.4-30-0.3-2-1-1-20-4.rsml;23723.848;5;1136;227.756;0.931;0.521;456;22356;49.529;0.36;24.839
2070;sim-0.15-0.4-30-0.3-2-1-1-20-5.rsml;23736.914;5;1137;227.895;0.931;0.523;457;22372;49.447;0.36;25.146
2071;sim-0.15-0.4-30-0.3-4-0.5-0.6-20-1.rsml;4181.212;5;656;131.555;0.559;0.287;117;3464;30.115;0.224;12.958
2072;sim-0.15-0.4-30-0.3-4-0.5-0.6-20-2.rsml;4207.544;5;655;131.425;0.559;0.29;117;3496;30.345;0.224;13.824
2073;sim-0.15-0.4-30-0.3-4-0.5-0.6-20-3.rsml;4219.232;5;656;131.698;0.559;0.287;117;3502;30.434;0.225;12.982
2074;sim-0.15-0.4-30-0.3-4-0.5-0.6-20-4.rsml;4226.363;5;656;131.58;0.559;0.288;117;3510;30.5;0.226;13.115
2075;sim-0.15-0.4-30-0.3-4-0.5-0.6-20-5.rsml;4155.056;5;656;131.678;0.559;0.287;117;3438;29.886;0.223;14.769
2076;sim-0.15-0.4-30-0.3-4-0.5-0.8-20-1.rsml;7802.094;5;899;180.282;0.745;0.281;163;6816;42.335;0.292;12.829
2077;sim-0.15-0.4-30-0.3-4-0.5-0.8-20-2.rsml;7833.974;5;900;180.4;0.745;0.281;163;6849;42.527;0.292;12.758
2078;sim-0.15-0.4-30-0.3-4-0.5-0.8-20-3.rsml;7851.636;5;898;180.133;0.745;0.281;163;6865;42.644;0.293;11.763
2079;sim-0.15-0.4-30-0.3-4-0.5-0.8-20-4.rsml;7827.246;5;899;180.356;0.745;0.281;163;6842;42.487;0.292;12.066
2080;sim-0.15-0.4-30-0.3-4-0.5-0.8-20-5.rsml;7841.795;5;898;180.232;0.745;0.282;163;6853;42.581;0.292;12.468
2081;sim-0.15-0.4-30-0.3-4-0.5-1-20-1.rsml;12731.26;5;1137;227.779;0.931;0.269;230;11475;50.402;0.361;11.43
2082;sim-0.15-0.4-30-0.3-4-0.5-1-20-2.rsml;12780.275;5;1137;227.774;0.931;0.273;229;11523;50.836;0.363;11.438
2083;sim-0.15-0.4-30-0.3-4-0.5-1-20-3.rsml;12605.106;5;1138;227.911;0.931;0.27;228;11345;50.287;0.359;11.98
2084;sim-0.15-0.4-30-0.3-4-0.5-1-20-4.rsml;12711.529;5;1137;227.868;0.931;0.27;229;11465;50.534;0.361;10.838
2085;sim-0.15-0.4-30-0.3-4-0.5-1-20-5.rsml;12564.509;5;1137;227.823;0.931;0.258;226;11311;50.555;0.359;11.913
2086;sim-0.15-0.4-30-0.3-4-1-0.6-20-1.rsml;4030.034;5;657;131.884;0.559;0.287;117;3316;28.809;0.224;30.407
