;image;Rep;Is; areaTotal; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; areaPrim; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; areaLat; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; EDMmax; LatDiam
1076;sim-0.05-0.4-30-1-4-1-1-20 ;1;Test;470112;826;2824;0.29249293;0.45436895;0.34346035;0.81439996;0.5841234;0.23479183;0.037297823;159186.44;173280.88;111814.77;12.754208;7.2488103;13.127855;298;77.54787;127;91.43466;133;40.93608;78;5.7926135;22;184.68059;556;1;3.54E-04;246;50;155;152;304;271;721;546;291;6;35641;726;2790;0.26021504;0.49786565;0.31913477;0.08155289;0.05729476;0.016193202;0.002285245;15015.151;17111.57;8910.469;24.39819;721.33765;484.29306;13254;20.18759;48;21.382183;43;6.589855;25;1.7960644;7;53.75078;262;11181;4.007527;252;32;136;257;267;177;617;336;128;1;44207;824;2518;0.32724383;0.44930074;0.39094967;0.0340062;0.04716209;0.037112128;0.008007655;10716.02;10608.01;11404.126;36.917976;662.8243;663.05615;21854;20.42623;41;26.281847;44;17.539936;33;4.531876;15;52.03912;131;20967;8.326847;233;59;43;198;0;298;765;552;290;824;25;2
1081;sim-0.15-0.2-10-0.3-2-0.5-0.6-20 ;1;Test;3609;68;441;0.15419501;0.7436495;0.46463114;0.27983817;0.26878807;0.15757988;0.06915978;9838.235;13014.706;8338.235;2.6294363;79.35491;79.60395;142;3.5595238;7;3.9444444;7;2.9444444;6;1.0952381;2;21.137255;89;204;0.46258503;40;19;11;35;46;8;32;43;21;3;397;46;437;0.10526316;0.7555854;0.4211996;0.027777778;0.028757274;0.024274718;0.012;1826.0869;1000;934.7826;19.063845;110.65261;220.20445;122;1.2191781;3;1.3658537;6;1.2142857;2;1;1;6.783784;22;73;0.16704805;36;15;22;0;39;2;22;1;46;1;383;67;214;0.31308413;0.60669893;0.48584098;0.06925208;0.05;0.03502919;0.020549582;865.67163;1283.582;1000;33.77343;56.61272;112.27199;162;2.0625;5;2.745098;5;1.8863636;4;1.4186046;3;5.7580647;15;232;1.0841122;42;31;27;33;36;1;25;28;26;2;8;1
1086;sim-0.15-0.2-10-0.3-2-0.5-0.8-20 ;1;Test;6990;72;608;0.118421055;0.6902122;0.41376472;0.61388886;0.2912531;0.20297952;0.091640085;29847.223;16861.111;12041.667;2.7596247;17.872019;59.610912;213;5.752;15;4.613333;9;2.5133333;5;1.4;2;37.074074;124;240;0.39473686;22;7;11;8;50;20;53;41;47;4;678;49;601;0.08153078;0.6252182;0.37579453;0.051579624;0.027638191;0.026659261;0.016836375;4040.8164;877.551;142.85715;7.996455;151.55856;302.0364;165;1.939394;8;1.4740741;4;1.1891892;2;1;1;12.697675;70;96;0.15973377;23;16;41;5;47;8;1;1;44;1;721;71;339;0.20943953;0.51496357;0.47320995;0.028286189;0.07468073;0.040378865;0.016298309;1591.5493;2577.4648;1352.1127;37.881767;86.88498;87.59209;348;2.5192308;7;2.9756098;7;2.4305556;6;1.5294118;3;9.695652;23;406;1.1976401;27;19;7;27;62;17;26;57;29;2;13;1
1091;sim-0.15-0.2-10-0.3-2-0.5-1-20 ;1;Test;13774;81;774;0.10465116;0.7114334;0.41083348;0.7520224;0.46138057;0.32408008;0.09229763;47000;33666.668;33555.555;2.5170403;15.487825;34.791286;37;6.9096384;19;6.890625;17;3.768421;9;1.3886011;2;55.629032;226;1;0.00129199;27;5;16;25;32;21;63;46;33;6;1120;56;767;0.07301173;0.71548146;0.40777728;0.04793233;0.029829545;0.040576413;0.02158717;4107.143;1000;2964.2856;8.718882;192.50974;385.01947;217;2.0700636;7;1.5;5;1.1119403;4;1.1287879;2;19.268293;93;147;0.1916558;24;2;45;14;20;3;1;1;1;1;819;80;462;0.17316018;0.5327915;0.48847052;0.035635963;0.038023513;0.035981514;0.014100305;1262.5;1775;1737.5;38.758575;117.71151;234.43762;436;2.1111112;6;2.7777777;6;2.44;5;1.2714286;3;10.306666;30;484;1.0476191;54;21;25;16;33;4;48;53;21;1;15;1
1096;sim-0.15-0.2-10-0.3-2-1-0.6-20 ;1;Test;4149;101;442;0.22850679;0.70300734;0.42118612;0.36631486;0.16208833;0.1034357;0.06730138;10900.99;7188.1187;4306.9307;2.8279276;34.006245;105.146324;150;5.5119047;10;4.1559634;7;2.8971963;5;1.4363636;2;18.02564;93;136;0.30769232;37;12;4;47;40;22;71;72;25;4;588;75;438;0.17123288;0.65027213;0.39364538;0.03325272;0.028436989;0.020490304;0.011028072;1600;1146.6666;586.6667;13.907457;111.62885;222.27235;175;2.0430107;4;1.8645834;4;1.2727273;2;1.1166667;2;7.486111;50;107;0.24429224;45;11;0;47;40;9;62;75;22;1;348;88;223;0.39461884;0.61079544;0.4147982;0.025720164;0.0392562;0.020454545;0.009397375;840.9091;738.63635;568.1818;41.567905;60.166435;120.33287;182;2.5128205;6;2.28;4;1.3783784;3;1.25;3;4.310811;10;174;0.7802691;50;0;27;23;22;16;70;32;3;1;9;2
1101;sim-0.15-0.2-10-0.3-2-1-0.8-20 ;1;Test;7615;138;608;0.22697368;0.5467094;0.40520063;0.4300382;0.2569896;0.07811597;0.031516124;17043.479;14746.377;11217.392;1.405865;57.08964;202.04941;235;7.04;13;5.4;13;2.84;6;1.3866667;2;17.522388;192;174;0.28618422;52;50;54;47;78;35;53;35;34;4;802;50;603;0.08291874;1.4994514;0.4138617;0.05931657;0.009556314;0.037012644;0.022011952;1960;1420;1380;1.9628179;151.55856;303.033;134;NaN;0;NaN;0;1;1;1;1;NaN;0;84;0.13930348;20;26;0;0;30;12;22;50;50;1;718;136;332;0.40963855;0.5250901;0.43101236;0.053908356;0.035531465;0.018873036;0.006937241;1117.6471;1264.7059;1051.4706;41.761105;89.693924;179.38785;384;3.109375;6;3.128205;7;2.125;6;1.4035088;3;5.789916;23;328;0.9879518;42;56;42;64;101;5;26;64;3;4;10;3
1106;sim-0.15-0.2-10-0.3-2-1-1-20 ;1;Test;13937;125;774;0.16149871;0.629101;0.40630406;0.6816694;0.36660364;0.14666891;0.048706792;30176;30048;23928;1.8257238;19.862703;44.04956;53;9.284848;23;7.5520835;20;3.6473684;15;1.3886011;2;35.42857;174;1;0.00129199;57;35;56;54;54;22;90;28;26;6;1205;72;766;0.09399478;0.9260085;0.3712149;0.057268724;0.07700838;0.019902699;0.00634599;5027.778;5111.1113;3361.111;7.36035;192.8419;195.03667;230;1.9333333;9;1.70073;7;1.0930233;3;1;1;18.416666;77;139;0.18146214;36;24;31;49;29;1;17;1;1;1;984;124;468;0.26495728;0.5329383;0.4312135;0.020286813;0.033937976;0.023373341;0.01092812;1540.3226;1467.742;1330.6451;45.706028;121.037186;242.07437;488;3.3977273;8;2.682243;8;2.26;6;1.4578314;3;7.859504;20;461;0.98504275;45;4;30;61;40;42;85;55;3;3;14;1
1111;sim-0.15-0.2-10-0.3-4-0.5-0.6-20 ;1;Test;3904;52;441;0.117913835;0.93595326;0.436555;0.54433715;0.30056098;0.16983816;0.14562984;16865.385;14615.385;11000;2.4390123;30.705032;43.763042;64;2.7294118;8;1.6111112;3;1.0380952;2;1;1;22.115385;90;68;0.15419501;17;1;5;24;29;10;48;32;15;4;589;37;439;0.08428246;0.60953057;0.39134127;0.053899083;0.052479338;0.032947686;0.028277636;3243.2432;1918.919;1243.2433;7.0153904;110.45361;114.93716;134;1.970297;4;1.8585858;3;1.5568181;3;1;1;13.771428;57;86;0.19589977;20;0;5;0;29;1;36;29;37;1;159;44;207;0.21256039;0.63429105;0.5264941;0.021929825;0.029761905;0.022686834;0.014781491;340.9091;750;363.63635;40.386974;53.15073;106.30146;88;1.1333333;2;1.5641025;4;1.2;3;1.0952381;2;3.4722223;10;90;0.4347826;18;5;20;15;20;1;27;21;1;1;10;2
1116;sim-0.15-0.2-10-0.3-4-0.5-0.8-20 ;1;Test;6570;77;608;0.12664473;0.7151159;0.44146162;0.365192;0.3231813;0.17681438;0.07514992;21259.74;17922.078;12597.402;1.5088257;50.652355;86.521706;128;3.752;7;3.92;9;2.6266668;6;1.3866667;2;27.377048;142;120;0.19736843;34;15;12;14;60;16;40;55;46;4;712;49;588;0.083333336;0.7985267;0.4029179;0.02853351;0.01937894;0.031946614;0.021710325;2673.4695;877.551;1387.7551;8.202013;147.57372;295.061;138;1.4181818;3;1.4416667;2;1.1527778;2;1;1;11.909091;53;77;0.13095239;32;6;0;0;48;1;33;34;49;1;348;77;318;0.24213837;0.55691147;0.5086297;0.020700637;0.031794306;0.017759336;0.008538423;441.55844;1142.8572;909.0909;32.10853;82.46211;163.71317;168;1.375;2;1.8714286;4;1.7540984;4;1.1818181;2;4.6285715;19;167;0.5251572;0;10;9;0;70;77;47;50;77;2;9;3
1121;sim-0.15-0.2-10-0.3-4-0.5-1-20 ;1;Test;11035;64;774;0.08268734;0.6390016;0.42667276;0.6642157;0.5517573;0.2973572;0.080827065;45593.75;42296.875;39250;1.9812592;30.340433;91.529;27;4.072289;11;4.59375;9;2.868421;7;1;1;48.851063;144;1;0.00129199;25;10;9;21;21;16;35;30;8;6;791;30;762;0.03937008;0.7636115;0.44170722;0.06167763;0.011229135;0.0731749;0.022876676;2333.3333;1933.3334;1766.6666;4.0433445;191.16747;381.29517;132;1.3571428;2;1.1560284;2;1.1307693;2;1;1;28;83;82;0.10761155;26;2;19;14;12;1;12;1;1;1;531;62;744;0.083333336;0.51559746;0.31928876;0.025979556;0.032886904;0.013251343;0.002429357;1564.5161;2983.8708;1516.129;44.673023;186.6869;373.28943;305;1.8103448;5;1.6834532;4;1.0634921;3;1;1;8.633333;24;294;0.3951613;23;43;11;0;22;19;5;1;62;1;15;5
1126;sim-0.15-0.2-10-0.3-4-1-0.6-20 ;1;Test;3970;96;441;0.21768707;0.5402314;0.4230824;0.31142858;0.21252403;0.118020795;0.04244634;11458.333;10750;4760.4165;3.3615272;46.210377;110.957054;77;4.964286;10;3.9444444;7;2.5185184;5;1.3853211;2;17.643835;107;58;0.13151927;43;16;12;16;61;13;44;54;49;3;574;52;437;0.11899313;0.783235;0.40123108;0.05062167;0.010429082;0.013804231;0.028560352;2038.4615;346.15384;0;5.8365755;110.76552;220.53798;151;1.5930233;3;1.3076923;3;1.1269841;2;1;1;8.837838;39;95;0.2173913;34;4;51;50;49;5;24;1;1;1;161;80;225;0.35555556;0.56106365;0.3805797;0.026785715;0.012387387;0.012250454;0.005188067;387.5;312.5;200;45.319027;60.40695;119.870766;88;1.7931035;4;1.3953488;3;1.1428572;2;1;1;2.25;6;86;0.38222224;15;13;0;58;16;34;46;80;1;1;10;2
1131;sim-0.15-0.2-10-0.3-4-1-0.8-20 ;1;Test;6746;88;608;0.14473684;0.5656685;0.41301474;0.5923252;0.36707255;0.113394216;0.040389214;23522.727;20409.092;15659.091;1.2201868;46.907684;150.72116;138;4.44;10;3.96;11;1.9933333;6;1;1;21.783783;112;107;0.17598684;28;23;28;38;32;19;34;28;8;4;663;30;603;0.049751244;1.2738814;0.36381316;0.08368201;0.033130236;0.059727333;0.017261606;3566.6667;1933.3334;1733.3334;7.2122483;151.21178;302.37228;118;1;1;1;1;1;1;NaN;0;21.666666;59;67;0.11111111;15;0;6;0;0;1;30;18;30;30;312;84;305;0.27540985;0.5355617;0.4913409;0.015019763;0.020585906;0.013700812;0.010571786;535.7143;535.7143;392.85715;44.564438;79.81228;158.66002;176;1.7906977;4;1.7115384;4;1.4871795;3;1.3571428;4;3.5432098;10;148;0.4852459;12;41;65;0;13;38;40;3;84;4;13;3
1136;sim-0.15-0.2-10-0.3-4-1-1-20 ;1;Test;11977;123;774;0.15891473;0.5440689;0.42450953;0.58160675;0.2758767;0.13459173;0.05578059;25943.09;23276.422;22162.602;1.1505036;47.34499;143.796;32;6.2727275;18;5.2552085;13;2.9789474;9;1.3886011;2;25.438597;265;1;0.00129199;44;22;42;39;64;40;65;40;29;5;748;52;766;0.067885116;1.1348982;0.48041776;0.03397566;0.030706244;0.023870245;0.015702175;2538.4614;2480.7693;1653.8462;8.103817;192.4396;383.8815;125;2;3;1.0092592;2;1.1232877;2;1;1;22.222221;91;76;0.09921671;26;0;14;25;26;11;52;1;1;1;726;121;733;0.16507503;0.51119006;0.26357585;0.030330062;0.018980104;0.008651235;0.002241635;2330.5786;1256.1984;677.686;50.65457;186.59314;372.03494;370;2.7162163;7;1.7272727;6;1.4888889;5;1;1;6.118644;17;342;0.4665757;16;34;44;0;0;70;1;41;121;121;13;5
1141;sim-0.15-0.2-10-1-2-0.5-0.6-20 ;1;Test;11723;112;550;0.20363636;0.71065766;0.4085652;0.51184213;0.45785525;0.280887;0.07214448;24401.785;25598.215;16580.357;2.4869976;35.565044;23.313503;443;11.1081085;22;10.220589;24;4.858209;11;2.2919707;4;36.628864;130;429;0.78;54;0;18;29;84;19;100;79;56;4;1412;77;547;0.14076783;0.8445789;0.37227654;0.041512914;0.036092397;0.05588919;0.023352325;4064.935;1519.4805;1454.5454;16.044657;138.45216;276.76163;331;2.792;8;1.6666666;5;1.3775511;3;1.2142857;2;14.46;69;211;0.3857404;34;17;11;5;60;8;50;60;5;1;1307;112;315;0.35555556;0.53555375;0.39038998;0.08199541;0.07534509;0.053357866;0.017584994;2526.7856;2455.3572;1687.5;30.007292;83.81527;167.63054;603;5.857143;12;6.233766;11;3.2028985;7;1.6666666;4;10.963636;35;625;1.9841269;44;14;21;24;76;49;82;50;47;1;12;1
1146;sim-0.15-0.2-10-1-2-0.5-0.8-20 ;1;Test;20785;98;745;0.13154362;0.6600018;0.40290338;0.8927505;0.6589336;0.34096047;0.15294544;50459.184;51653.062;31408.164;1.9379264;8.530593;22.198006;297;10.725;30;10.141304;24;5.429348;13;2.5621622;5;63.83544;194;279;0.37449664;21;9;5;40;33;35;78;75;41;4;2381;83;738;0.11246613;0.54740846;0.37571293;0.11841675;0.07661158;0.04393223;0.025867108;7084.3374;5722.8916;3831.3252;6.4757233;186.18808;95.997734;498;5.105882;13;4.0546446;13;2.6627908;9;1.7659575;4;29.125;108;276;0.37398374;33;15;34;40;33;11;48;43;38;1;1239;95;438;0.21689498;0.5709825;0.42701158;0.04118774;0.06314767;0.045401856;0.016247611;2210.5264;2568.4211;2136.842;35.535847;112.587746;224.19858;594;3.5731707;9;4.037736;9;2.131313;6;2.131579;5;12.804598;46;609;1.3904109;12;22;47;26;54;48;66;30;36;3;17;1
1151;sim-0.15-0.2-10-1-2-0.5-1-20 ;1;Test;34696;132;938;0.14072494;0.6017646;0.40934473;0.9767022;0.80094343;0.3138763;0.09161257;66189.39;74212.125;57272.727;3.0706613;5.3939996;16.658997;71;12.286407;37;11.506437;48;6.6753244;21;2.1153846;9;61.949154;237;1;0.001066098;51;28;29;47;56;31;76;60;42;6;2572;105;931;0.11278196;0.62192106;0.39949977;0.07588295;0.06699855;0.03173081;0.010888633;6695.2383;5476.1904;5485.7144;18.010801;124.080315;121.70437;481;3.9906542;20;3.6303318;24;2.6008968;14;1.4375;3;24.784313;142;360;0.386681;60;66;49;52;57;9;28;30;32;1;1439;120;627;0.19138756;0.5196172;0.4281288;0.004312669;0.018104846;0.040544923;0.014230322;1433.3334;1166.6666;1550;39.60304;159.84055;319.6811;761;3.1512606;7;3.2328768;8;2.3428571;5;1.4864864;3;14;54;835;1.3317385;31;4;17;28;56;47;99;75;1;1;42;1
1156;sim-0.15-0.2-10-1-2-1-0.6-20 ;1;Test;12386;123;551;0.2232305;0.57594466;0.40491182;0.6600474;0.470244;0.2175259;0.07089731;25471.545;27390.244;19487.805;2.0187454;13.878116;46.725334;362;12.018349;24;10.507353;26;6.044776;10;2.4492753;4;34.876106;143;261;0.47368422;51;37;18;43;47;29;68;92;57;3;1765;80;519;0.15414259;0.81382084;0.40497306;0.09931507;0.07252282;0.049255777;0.022976391;4750;4237.5;1687.5;9.176975;131.52946;68.171684;417;3.424;13;2.952756;11;2.2419355;7;1.375;2;25.854166;92;245;0.47206166;30;0;4;12;16;1;58;8;31;1;1131;123;311;0.3954984;0.5152826;0.4080545;0.04616999;0.05896806;0.04371182;0.016258903;2032.5204;1626.0162;1471.5447;43.626263;83.9345;167.869;533;5.1384616;12;4.618421;11;3.2285714;8;1.8428571;5;8.875;22;501;1.6109325;42;5;21;58;65;65;92;66;24;4;15;1
1161;sim-0.15-0.2-10-1-2-1-0.8-20 ;1;Test;21889;168;745;0.22550336;0.51181;0.39933193;0.75169957;0.5088928;0.17074838;0.052286364;38208.332;37470.24;24250;1.389049;14.68051;38.951656;480;14.025;32;11.902174;24;5.5652175;12;2.5783784;5;38.371796;231;342;0.4590604;63;19;43;50;63;66;98;52;40;4;2529;123;740;0.16621621;0.6579531;0.38498098;0.09900332;0.06998594;0.034859452;0.009603449;5821.138;5252.0327;3317.0732;7.7362757;40.52041;126.26963;564;4.92;14;4.412088;14;2.7348065;6;1.66;4;30.02469;144;287;0.38783783;62;42;41;37;48;16;35;35;33;1;1975;167;562;0.29715303;0.4844069;0.30910718;0.053287495;0.05263915;0.028548054;0.003872064;3107.7844;3329.3413;1958.0839;39.760586;147.12239;99.28769;851;6.25;13;5.1086955;13;2.4754097;8;1.2;2;12.271523;44;786;1.3985765;55;28;64;69;87;69;105;43;23;1;21;1
1166;sim-0.15-0.2-10-1-2-1-1-20 ;1;Test;41492;194;939;0.20660277;0.56385994;0.3918548;0.885708;0.6084245;0.27799982;0.058601286;57701.03;57407.215;48041.24;2.424834;7.393454;19.873701;108;24.665049;49;19.330473;44;9.406926;26;1.8510638;4;65.6738;287;1;0.001064963;70;12;52;81;96;78;153;84;46;6;3743;146;925;0.15783784;0.712606;0.36256608;0.09804502;0.077598825;0.031989705;0.006092235;7109.589;7219.178;5869.863;11.228296;82.26122;235.4778;860;5.736607;18;5.467249;18;3.78125;12;1.1485714;7;33.091743;184;620;0.67027026;62;44;54;0;72;25;60;51;146;1;2829;193;648;0.2978395;0.51099825;0.34893155;0.02435117;0.052269526;0.0365973;0.006536101;3455.9585;3119.171;2310.8809;44.109444;169.24834;338.20853;1383;6.56;15;6.08125;13;3.4509804;10;1.525;5;14.387979;39;1352;2.0864198;72;35;35;87;92;78;152;142;32;2;25;1
1171;sim-0.15-0.2-10-1-4-0.5-0.6-20 ;1;Test;12208;103;551;0.18693285;0.73123866;0.41417858;0.5979491;0.48592716;0.28810674;0.0999219;25563.107;28757.281;20155.34;1.7625545;17.949713;43.309505;296;7.18018;18;9.375;15;5.5895524;10;1.5;3;37.7875;135;234;0.4246824;43;13;6;65;62;15;71;81;21;3;664;83;536;0.15485075;0.6813942;0.32481512;0.044634808;0.024871873;0.021191813;0.004780242;2710.8433;746.988;144.57831;9.297038;135.63554;271.2711;174;2.6470587;7;1.5535715;4;1.1625;2;1;1;7.5324674;80;160;0.29850745;45;71;76;71;0;9;6;1;11;83;1425;101;541;0.18669131;0.58048636;0.36255214;0.09074605;0.054777544;0.03382869;0.010484557;2970.297;3683.1682;2405.9407;17.10885;138.463;275.75714;558;4.4862385;9;3.7142856;10;2.232;7;1.1733333;2;14.291667;56;418;0.77264327;51;13;39;74;63;1;71;47;1;1;15;3
1176;sim-0.15-0.2-10-1-4-0.5-0.8-20 ;1;Test;19841;118;745;0.15838926;0.57721066;0.42089447;0.83212507;0.4458065;0.33207858;0.09411608;41771.188;34940.68;38822.035;1.6053957;16.207943;41.026894;322;7.427673;28;7.847826;18;5.1902175;14;2.545946;5;39.805824;241;287;0.3852349;49;34;30;25;63;36;62;51;46;4;1947;89;732;0.1215847;0.6501763;0.39372224;0.093156464;0.060442414;0.035434797;0.016106537;4966.292;3977.528;3988.7642;11.287042;184.4397;95.445625;358;3.522472;15;3.1411765;11;2.3850574;6;1.3680556;2;28.451612;165;199;0.27185792;39;28;11;19;39;9;34;33;1;1;884;119;411;0.2895377;0.47991368;0.45691174;0.014379622;0.045067325;0.029164607;0.007061545;1067.2269;1621.8488;1941.1765;34.433346;107.28001;214.56001;422;2.774648;7;2.9166667;6;2.5869565;5;1.4915254;4;7.4545455;31;495;1.2043796;48;36;23;79;53;43;68;61;2;2;26;1
1181;sim-0.15-0.2-10-1-4-0.5-1-20 ;1;Test;30103;128;939;0.13631523;0.579048;0.40675268;0.8810007;0.6846501;0.29046556;0.08275126;62054.688;60945.312;48382.812;3.0091348;12.079103;22.473932;52;11.276699;30;10;28;4.65368;18;1.5276595;3;51.932205;246;1;0.001064963;48;31;29;52;77;27;59;62;36;5;2046;117;932;0.12553649;0.52868634;0.35737795;0.07098653;0.053810824;0.019235088;0.004835093;5341.8804;4794.8716;2965.812;29.525711;83.826195;469.72012;431;3.7196262;22;3.1013825;14;1.8492463;10;1.2686567;3;19.735294;152;325;0.34871244;0;39;69;53;77;117;24;12;31;1;1148;114;611;0.18657938;0.6300049;0.42018995;0.007765315;0.038502883;0.022779834;0.010980592;1236.8422;1894.7368;1921.0526;41.766228;155.72412;311.26355;655;3.1030927;8;2.874126;7;1.90625;5;1.3837209;4;11.945055;42;647;1.0589198;29;18;50;70;77;1;78;39;3;2;26;1
1186;sim-0.15-0.2-10-1-4-1-0.6-20 ;1;Test;11843;138;552;0.25;0.5235579;0.41716054;0.5013165;0.39634475;0.18226627;0.06765385;21297.102;23391.305;14521.739;1.5690448;27.091856;38.898758;213;9.705358;21;8.9779415;18;5.9411764;11;2.4044118;5;28.644629;362;216;0.39130434;43;25;10;40;47;19;69;128;85;3;633;105;505;0.20792079;0.513541;0.34258834;0.03893215;0.0279052;0.016476749;0.004249448;2066.6667;1171.4286;476.1905;6.5224094;129.83836;258.4918;154;2.2612612;5;1.725;4;1.5138888;3;1.0416666;2;8.094595;61;136;0.26930693;21;6;1;0;29;22;64;2;105;2;1675;136;515;0.26407766;0.44400573;0.37355572;0.07478261;0.06217366;0.019684125;0.014660326;2985.2942;3257.353;1544.1177;6.548592;133.4054;266.8108;577;5.5740743;12;4.3070865;10;2.5929203;6;2.1728394;4;12.7286825;237;444;0.86213595;51;28;1;26;51;1;45;117;24;1;15;3
1191;sim-0.15-0.2-10-1-4-1-0.8-20 ;1;Test;21190;179;745;0.24026845;0.55839634;0.4194289;0.61663896;0.45190507;0.18199775;0.045454547;29770.95;34770.95;27860.336;0.84305376;32.446938;74.92382;367;10.106918;24;9.86413;23;6.146739;14;2.8;4;32.611465;257;294;0.39463088;64;47;56;60;75;56;94;87;46;4;2387;88;728;0.12087912;1.0335363;0.4343125;0.06337135;0.047053836;0.058206107;0.031284153;4556.8184;3397.7273;3863.6365;4.658964;183.32484;366.6497;424;1.4807693;5;2.3040936;7;2.2444444;5;1.4375;3;30.410257;149;248;0.34065935;41;17;16;59;32;10;54;72;1;1;1301;176;420;0.41904762;0.51836216;0.41278777;0.046153847;0.033547793;0.026823089;0.006864447;1818.1818;1477.2727;1170.4546;41.506676;113.84639;227.69278;613;4.518072;9;4.019608;8;2.989899;8;1.5657895;4;7.8141026;23;578;1.3761904;56;15;30;46;49;100;126;80;59;5;17;1
1196;sim-0.15-0.2-10-1-4-1-1-20 ;1;Test;31166;180;938;0.19189766;0.5175868;0.40834266;0.88864815;0.47811055;0.19232439;0.05957476;47477.777;45616.668;39105.555;1.8929139;10.140936;31.567478;72;14.61165;39;10.90558;35;4.6147184;22;2.3418803;3;41.606937;252;1;0.001066098;66;58;48;78;86;41;78;93;22;5;2553;109;917;0.11886587;0.81308377;0.3730358;0.09162717;0.068638735;0.029184865;0.007539974;7614.6787;6110.092;5009.1743;13.021105;79.34087;75.21141;436;4.512195;17;3.5285714;13;2.15625;11;1.2712766;3;30.197369;237;271;0.2955289;52;51;41;70;66;23;8;43;1;1;1495;174;596;0.29194632;0.47703263;0.37350845;0.00929512;0.03491124;0.02360423;0.005405251;1925.2874;1804.5977;1390.8046;44.281612;155.36087;310.44;742;4.369748;10;3.5;8;2.328125;6;1.5357143;4;9.328947;30;764;1.2818792;43;29;38;56;59;21;110;89;1;3;32;1
1201;sim-0.15-0.2-20-0.3-2-0.5-0.6-20 ;1;Test;9815;99;908;0.109030835;0.658115;0.37832966;0.42301676;0.2587303;0.113967784;0.05130392;28212.121;21929.293;13888.889;2.814283;33.660126;81.9357;703;7.243781;13;7.133333;12;2.8622222;6;1.2222222;2;52.68421;234;804;0.8854626;27;5;20;30;34;25;68;53;9;3;1223;72;905;0.07955801;0.63697535;0.3455442;0.06083178;0.03175099;0.023452157;0.009126057;4138.8887;2638.889;2194.4443;9.673043;227.71254;228.33214;292;2.3809524;5;1.72;6;1.2893082;3;1;1;15.536232;104;187;0.20662983;33;32;41;0;33;2;31;29;72;1;1958;98;610;0.16065574;0.50048465;0.41254207;0.08982433;0.083333336;0.046764765;0.010629921;4306.1226;5112.245;4704.0815;28.384874;155.02902;155.1626;837;3.942623;9;4.496689;9;3.410959;8;1.2906977;3;19.204302;59;980;1.6065574;29;42;10;36;27;21;41;54;1;1;8;1
1206;sim-0.15-0.2-20-0.3-2-0.5-0.8-20 ;1;Test;19367;140;1239;0.11299435;0.53219265;0.37610728;0.5886965;0.2975268;0.11143433;0.028441353;42957.145;37985.715;28807.143;2.1077297;29.071302;95.41934;1582;11.070922;22;9.396104;18;4.627451;12;1.3548387;5;62.650795;321;1377;1.1113801;44;24;30;48;51;37;75;65;25;4;2048;65;1233;0.05271695;0.9458083;0.3609337;0.05500603;0.06445905;0.036325656;0.009587021;8907.692;7584.615;6507.6924;3.503959;158.76477;210.82256;403;1.952174;6;1.1893204;4;1.172093;4;1;1;33.575756;128;285;0.23114355;39;31;24;40;31;11;26;37;1;1;4318;141;912;0.15460527;0.4436369;0.38288316;0.09344059;0.08405263;0.046698414;0.011621288;7624.1133;8148.936;5056.738;32.834435;230.82462;461.49432;2163;6.547619;15;6.216814;13;3.8362832;9;1.7657143;5;28.669065;84;2109;2.3125;37;22;25;44;55;41;107;53;25;17;9;1
1211;sim-0.15-0.2-20-0.3-2-0.5-1-20 ;1;Test;35594;154;1570;0.09808917;0.5354571;0.35271275;0.6911655;0.43657243;0.13203575;0.035439268;74688.31;68097.41;45818.184;6.6741056;15.886361;25.524286;107;15.827397;31;14.319694;27;5.8457584;17;1.1428572;6;104.78519;348;1;6.37E-04;51;22;40;42;54;45;130;47;16;6;2970;103;1562;0.0659411;0.631676;0.33238444;0.07356982;0.048248183;0.020618299;0.004442552;9213.592;7233.01;5699.0293;15.572274;391.8635;782.7292;946;3.408108;13;2.680328;10;1.6271777;8;1;1;32.617977;151;715;0.45774648;59;32;44;0;46;12;55;11;103;1;4552;153;1167;0.1311054;0.39398614;0.39960456;0.044104513;0.06694466;0.036174;0.010844481;6084.9673;7673.2026;6169.9346;37.750134;294.59293;589.0543;2595;4.8764043;12;5.9586205;11;3.3286219;10;1.6782609;6;29.046358;113;2101;1.8003428;54;7;36;42;42;50;117;50;30;2;19;1
